date,close,high,low,open,volume,sma,std,upper_band,lower_band,signal,position_pct,cash,shares,portfolio_value,pending_signal,buy_hold_value,buy_hold_return_pct,strategy_return_pct,outperformance
2024-05-14,60.83503341674805,61.47134266783038,60.545802607668676,61.29780712459817,10852200,58.37498641967773,1.3887855835168854,60.45816479495306,56.2918080444024,sell,0.0,10528.020612110215,0,10528.020612110215,sell,10772.771396636963,7.72771396636962,5.280206121102138,-2.4475078452674826
2024-05-15,60.86396026611328,61.11462599149445,60.738625564538026,60.79647319859646,9838900,58.453701934814454,1.4163728674038492,60.57826123592023,56.32914263370868,sell,0.0,10528.020612110215,0,10528.020612110215,sell,10777.89144897461,7.778914489746103,5.280206121102138,-2.498708368643965
2024-05-16,61.047142028808594,61.442425020555085,60.80611572462733,60.97001552391075,10228000,58.535507125854494,1.4459680144625011,60.70445914754825,56.36655510416074,sell,0.0,10528.020612110215,0,10528.020612110215,sell,10810.31462097168,8.103146209716794,5.280206121102138,-2.822940088614656
2024-05-17,60.767547607421875,61.095343511896836,60.68077799512646,61.06642153372148,11539000,58.613824691772464,1.458895055138013,60.80216727447949,56.42548210906544,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10760.82640838623,7.608264083862304,5.280206121102138,-2.328057962760166
2024-05-20,60.32406234741211,60.74826731336745,60.2180101864809,60.67114080945261,11000900,58.68174224853516,1.4578657492676312,60.868540872436604,56.49494362463371,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10682.329517364502,6.8232951736450165,5.280206121102138,-1.5430890525428786
2024-05-21,60.651851654052734,60.71933871678688,60.19872108046424,60.565082047998956,9796200,58.74244270324707,1.4756964319934718,60.95598735123728,56.52889805525686,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10740.348224639893,7.403482246398929,5.280206121102138,-2.1232761252967913
2024-05-22,60.738624572753906,60.757907117125185,60.41082867398065,60.459033196024215,7419400,58.799904861450194,1.4966422677598736,61.04486826309,56.55494145981039,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10755.70703125,7.557070312499992,5.280206121102138,-2.276864191397854
2024-05-23,59.861289978027344,60.62293394277323,59.82272488867505,60.24693351601166,9834300,58.827960357666015,1.503245480133891,61.08282857786685,56.57309213746518,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10600.418807983398,6.004188079833983,5.280206121102138,-0.7239819587318452
2024-05-24,59.77452087402344,60.17944328235687,59.74559889564801,59.98662518949488,8203100,58.85688346862793,1.507343629156726,61.11789891236302,56.59586802489284,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10585.060676574707,5.850606765747068,5.280206121102138,-0.5704006446449306
2024-05-28,59.60097885131836,59.89985276566011,59.19605646198684,59.572056874300166,12347000,58.894290618896484,1.5020217858175502,61.14732329762281,56.641257940170156,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10554.343738555908,5.543437385559091,5.280206121102138,-0.26323126445695344
2024-05-29,59.48529052734375,59.65882975450731,58.87790323227127,59.2635467765835,11861800,58.924563598632815,1.4982954921858667,61.17200683691161,56.67712036035402,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10533.866905212402,5.338669052124034,5.280206121102138,-0.05846293102189648
2024-05-30,59.74559783935547,59.851649995216206,59.38887628277494,59.6299025723605,9433800,58.95811447143555,1.497506672897013,61.20437448078107,56.71185446209003,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10579.941299438477,5.799412994384756,5.280206121102138,-0.5192068732826183
2024-05-31,60.67113494873047,60.767543988753445,59.47564299249217,59.76487746809938,19816600,59.000149459838866,1.5157591718497514,61.27378821761349,56.72651070206424,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10743.761367797852,7.437613677978505,5.280206121102138,-2.1574075568763673
2024-06-03,60.67113494873047,60.825391619428714,60.20836493663571,60.45903064735695,9369000,59.04758331298828,1.5304225835786078,61.34321718835619,56.75194943762037,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10743.761367797852,7.437613677978505,5.280206121102138,-2.1574075568763673
2024-06-04,61.64488220214844,61.67380785764188,60.68077704847084,60.93144644797782,11895600,59.114106521606445,1.5698753781320294,61.46891958880449,56.7592934544084,sell,0.0,10528.020612110215,0,10528.020612110215,sell,10916.114631652832,9.161146316528313,5.280206121102138,-3.8809401954261755
2024-06-05,61.62560272216797,61.770219973518635,61.076063051466605,61.69309346982923,9632500,59.18197959899902,1.6039492060319611,61.58790340804696,56.77605578995108,sell,0.0,10528.020612110215,0,10528.020612110215,sell,10912.702163696289,9.127021636962883,5.280206121102138,-3.8468155158607455
2024-06-06,61.847347259521484,62.04980845971838,61.54847333701466,61.625599837093304,8658500,59.25158805847168,1.6429043623140667,61.71594460194278,56.787231515000585,sell,0.0,10528.020612110215,0,10528.020612110215,sell,10951.950946807861,9.519509468078624,5.280206121102138,-4.239303346976486
2024-06-07,61.61595916748047,61.914833083990665,61.5195501248742,61.7894947086179,9523100,59.30712059020996,1.6752928802719729,61.82005991061792,56.794181269802,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10910.995254516602,9.109952545166022,5.280206121102138,-3.8297464240638845
2024-06-10,61.30744934082031,61.69309288894466,61.09534502157498,61.644884687102035,15685300,59.35359062194824,1.6982139881971436,61.90091160424396,56.80626963965253,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10856.389015197754,8.563890151977539,5.280206121102138,-3.283684030875401
2024-06-11,61.26887893676758,61.365291654321766,60.80610892581483,61.30744402378925,8396000,59.40893020629883,1.7148953391699473,61.98127321505375,56.836587197543906,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10849.56205368042,8.495620536804193,5.280206121102138,-3.215414415702055
2024-06-12,60.62293243408203,61.403855246300296,60.439750103102035,61.403855246300296,9569600,59.46157035827637,1.7108712906636283,62.02787729427181,56.89526342228093,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10735.229522705078,7.352295227050787,5.280206121102138,-2.072089105948649
2024-06-13,60.72898483276367,60.7771893545638,60.208367170676055,60.60365013386793,9668900,59.52250175476074,1.7004336903309818,62.07315229025721,56.971851219264266,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10754.000797271729,7.5400079727172775,5.280206121102138,-2.2598018516151397
2024-06-14,60.772701263427734,60.908722705281335,60.32577260982123,60.60753342869302,8179200,59.594527053833005,1.6748948789745746,62.10686937229487,57.08218473537114,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10761.738605499268,7.61738605499267,5.280206121102138,-2.337179933890532
2024-06-17,60.84071350097656,61.11276009777159,60.41321700073638,60.5978170040956,10532700,59.66386344909668,1.6527019403393832,62.142916359605756,57.184810538587605,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10773.77677154541,7.737767715454091,5.280206121102138,-2.4575615943519535
2024-06-18,60.850433349609375,61.03503335877269,60.665829634139534,60.753272524018264,10651700,59.73802192687988,1.620125402540252,62.16821003069026,57.3078338230695,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10775.497184753418,7.754971847534176,5.280206121102138,-2.4747657264320377
2024-06-20,60.41321563720703,60.957305112210555,60.18975130987692,60.62696573565597,13306300,59.79475898742676,1.592313619756882,62.18322941706208,57.40628855779144,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10698.109649658203,6.981096496582029,5.280206121102138,-1.700890375479891
2024-06-21,60.986454010009766,61.30707546454549,60.41321811851234,60.41321811851234,28278100,59.878386688232425,1.541069609515963,62.18999110250637,57.56678227395848,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10799.572841644287,7.995728416442871,5.280206121102138,-2.715522295340733
2024-06-24,62.15235900878906,62.239798192708356,61.12247649127442,61.200205152055844,13212500,59.98282569885254,1.5139142453116459,62.25369706682,57.71195433088507,hold,0.0,10528.020612110215,0,10528.020612110215,hold,11005.938026428223,10.059380264282236,5.280206121102138,-4.779174143180098
2024-06-25,62.02604675292969,62.24951107507576,61.70542161269431,62.123203864712764,10235300,60.099585723876956,1.4385198680270868,62.257365525917585,57.94180592183633,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10983.580757141113,9.835807571411138,5.280206121102138,-4.555601450309
2024-06-26,62.23008728027344,62.2883800691883,61.433383337473984,61.59855488744797,9402500,60.22312599182129,1.3461911502567134,62.24241271720636,58.20383926643622,hold,0.0,10528.020612110215,0,10528.020612110215,hold,11019.695930480957,10.196959304809571,5.280206121102138,-4.916753183707433
2024-06-27,62.094058990478516,62.44382682523226,61.81229817059054,62.230084139129026,8494100,60.345488204956055,1.2248494010255888,62.18276230649444,58.50821410341767,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10995.618923187256,9.956189231872559,5.280206121102138,-4.675983110770421
2024-06-28,61.84144973754883,62.239796138835565,61.71514252110033,62.084346235015545,17358800,60.454121322631835,1.1035258878500322,62.10941015440688,58.79883249085679,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10950.907085418701,9.50907085418702,5.280206121102138,-4.228864733084881
2024-07-01,61.48196029663086,62.47298215806545,61.326506686393486,62.210649789551006,10033400,60.54785186767578,0.9783564118139811,62.01538648539675,59.08031724995481,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10887.27745437622,8.872774543762208,5.280206121102138,-3.5925684226600705
2024-07-02,61.35565185546875,61.57911617058181,61.073891051336844,61.46252319254412,8878200,60.61476081848144,0.9135144904971098,61.98503255422711,59.244489082735775,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10864.920860290527,8.64920860290528,5.280206121102138,-3.3690024818031414
2024-07-03,61.53054428100586,61.86087996897517,61.1419083913967,61.394519125228086,9154200,60.67784042358399,0.8633242601721008,61.97282681384214,59.382854033325835,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10895.876819610596,8.958768196105948,5.280206121102138,-3.6785620750038106
2024-07-05,61.94832229614258,61.977472396697735,61.20991856015995,61.53054372212124,11735500,60.74754028320312,0.8205059582618522,61.9782992205959,59.516781345810344,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10969.823528289795,9.698235282897949,5.280206121102138,-4.418029161795811
2024-07-08,61.171051025390625,61.78315121668862,61.054461748197866,61.78315121668862,11235100,60.784147872924805,0.7969501463750116,61.97957309248732,59.58872265336229,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10832.2465133667,8.32246513366699,5.280206121102138,-3.042259012564852
2024-07-09,60.908721923828125,61.4333792267947,60.81156481126673,61.268211394179076,11657500,60.811845245361326,0.7760465786727826,61.9759151133705,59.647775377352154,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10785.814262390137,7.858142623901365,5.280206121102138,-2.5779365027992274
2024-07-10,61.04475021362305,61.07389660763105,60.52009288364027,60.93787516051843,11930400,60.84226318359375,0.7540262710058651,61.97330259010255,59.71122377708495,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10809.891269683838,8.09891269683838,5.280206121102138,-2.8187065757362415
2024-07-11,61.307071685791016,61.65684321922145,60.626964488905436,60.86014304032156,11431600,60.872143020629885,0.7419144237262525,61.98501465621926,59.759271385040506,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10856.322170257568,8.563221702575685,5.280206121102138,-3.2830155814735473
2024-07-12,61.89002990722656,62.28838002519166,61.58883690825529,61.656847632812266,9201500,60.91888816833496,0.7306345209082653,62.014839949697354,59.822936386972565,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10959.50577545166,9.595057754516612,5.280206121102138,-4.314851633414474
2024-07-15,61.60826873779297,62.123208137007566,61.54997224293025,61.97747245931052,8207500,60.95691291809082,0.7155969058769096,62.03030827690618,59.88351755927546,hold,0.0,10528.020612110215,0,10528.020612110215,hold,10909.634048461914,9.096340484619137,5.280206121102138,-3.8161343635169995
2024-07-16,62.44383239746094,62.482696729114885,61.588839338913985,61.62770367056793,9025100,61.010491943359376,0.724756423823808,62.09762657909509,59.92335730762366,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11057.528816223145,10.575288162231455,5.280206121102138,-5.295082041129318
2024-07-17,63.357120513916016,63.53200628584787,62.57985618180655,62.638148968246256,12508200,61.07886604309082,0.7806576080654268,62.24985245518896,59.90787963099268,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11219.180812835693,12.19180812835694,5.280206121102138,-6.9116020072548014
2024-07-18,63.33769607543945,63.940074673844535,62.88104945238192,62.95877811430942,11128200,61.143380889892576,0.8307996416261506,62.389580352331805,59.89718142745335,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11215.742687225342,12.157426872253406,5.280206121102138,-6.877220751151269
2024-07-19,63.434852600097656,63.7749062270666,62.978205981333744,63.7749062270666,13775700,61.20463272094727,0.8839821961053533,62.5306060151053,59.878659426789234,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11232.939392089844,12.329393920898447,5.280206121102138,-7.049187799796309
2024-07-22,62.92961883544922,63.434847681439514,62.49240812219179,63.39598335385468,11794200,61.251344985961914,0.9123127310114665,62.61981408247912,59.88287588944471,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11143.51301574707,11.435130157470708,5.280206121102138,-6.15492403636857
2024-07-23,63.114227294921875,64.16354198095625,63.00735223916209,63.57087391269312,11810300,61.30117088317871,0.9447460364835466,62.71828993790403,59.884051828453394,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11176.18871307373,11.761887130737314,5.280206121102138,-6.481681009635176
2024-07-24,63.94007110595703,64.09552842113742,62.98792099462187,63.24052801287083,13244600,61.360186462402346,1.0144576585432277,62.881872950217186,59.838499974587506,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11322.363067626953,13.223630676269526,5.280206121102138,-7.943424555167388
2024-07-25,64.19268798828125,64.98938822747408,63.98865581377476,64.16354159372504,16328600,61.41808410644531,1.090578009953582,63.05395112137569,59.78221709151494,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11367.07625579834,13.670762557983407,5.280206121102138,-8.390556436881269
2024-07-26,65.14483642578125,65.2031292067304,64.13438621786115,64.19267899881031,13530100,61.504280166625975,1.2075942190587976,63.31567149521417,59.69288883803778,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11535.60652923584,15.356065292358402,5.280206121102138,-10.075859171256264
2024-07-29,64.93108367919922,65.12539788279189,64.50358353616129,64.97965852379153,12140200,61.5856226348877,1.2972344915631429,63.53147437223241,59.63977089754299,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11497.77229309082,14.9777229309082,5.280206121102138,-9.697516809806062
2024-07-30,65.75694274902344,65.90268213591779,64.47444948705684,64.59104247909495,13258000,61.679818649291995,1.4223030666302179,63.81327324923732,59.54636404934667,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11643.949348449707,16.43949348449707,5.280206121102138,-11.159287363394933
2024-07-31,64.8436508178711,65.68893334882213,64.7173473000747,65.58205829045086,15576800,61.76134071350098,1.484406415024968,63.98795033603843,59.534731090963525,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11482.296676635742,14.822966766357414,5.280206121102138,-9.542760645255276
2024-08-01,66.02897644042969,66.17471580699406,64.80477613894585,65.09625487207461,16495900,61.87543899536133,1.5873587518287133,64.2564771231044,59.49440086761826,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11692.099311828613,16.92099311828614,5.280206121102138,-11.640786997184003
2024-08-02,67.36006164550781,67.69039733964739,65.76666113969921,66.582789851771,22514800,62.00960319519043,1.7563273400808197,64.64409420531166,59.3751121850692,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11927.701393127441,19.27701393127441,5.280206121102138,-13.996807810172273
2024-08-05,66.16500091552734,67.57380497362598,65.8055188624293,67.029711807603,25484300,62.1181307220459,1.8417639775524155,64.88077668837452,59.35548475571727,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11716.175643920898,17.161756439208986,5.280206121102138,-11.881550318106848
2024-08-06,66.1164321899414,66.88397862918819,65.84438187542617,66.21358931024743,12969100,62.24323356628418,1.8969534183815473,65.0886636938565,59.39780343871186,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11707.578979492188,17.07578979492188,5.280206121102138,-11.795583673819744
2024-08-07,66.5147705078125,67.21431354901706,65.90267405306463,66.1164241392785,13365300,62.37803855895996,1.9564964912184646,65.31278329578765,59.44329382213226,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11778.084861755371,17.780848617553712,5.280206121102138,-12.500642496451574
2024-08-08,66.77710723876953,66.90341074681906,65.9221068377797,66.06784621636776,15240900,62.52156112670898,2.0110706649138206,65.5381671240797,59.50495512933825,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11824.518463134766,18.245184631347655,5.280206121102138,-12.964978510245517
2024-08-09,66.72852325439453,66.83539830176241,66.31074099994169,66.74795171181937,12080400,62.66642578125,2.0484247732373646,65.73906294110604,59.593788621393955,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11815.91909790039,18.159190979003913,5.280206121102138,-12.878984857901775
2024-08-12,66.2330093383789,66.59249879162576,65.90267368886465,66.50505220565233,11012300,62.79617401123047,2.065033037111285,65.89372356689739,59.69862445556354,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11728.213134765625,17.28213134765626,5.280206121102138,-12.001925226554123
2024-08-13,66.5147705078125,66.66050987683215,66.07755981336577,66.14557053055998,9877600,62.91304672241211,2.10724173196586,66.0739093203609,59.75218412446332,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11778.084861755371,17.780848617553712,5.280206121102138,-12.500642496451574
2024-08-14,66.6313705444336,66.9325598363997,66.19415239105604,66.2913169224375,14328000,63.03225143432617,2.1460556776508715,66.25133495080247,59.81316791784986,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11798.723068237305,17.987230682373045,5.280206121102138,-12.707024561270908
2024-08-15,66.69937133789062,66.9616962607689,66.55363197513073,66.67022494786103,11285100,63.133341217041014,2.197792080375758,66.43002933760465,59.83665309647738,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11810.7592086792,18.107592086792003,5.280206121102138,-12.827385965689865
2024-08-16,67.21432495117188,67.33091794868874,66.68966758126624,66.88398183118085,12651200,63.24511566162109,2.2607597059116675,66.6362552204886,59.85397610275359,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11901.90599822998,19.0190599822998,5.280206121102138,-13.738853861197663
2024-08-19,67.02000427246094,67.44749706378917,66.8936933507805,67.37948634158153,9843900,63.348568801879885,2.3132342754939743,66.81842021512085,59.878717388638925,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11867.511238098145,18.675112380981453,5.280206121102138,-13.394906259879315
2024-08-20,67.40863800048828,67.41835593659498,66.81596991240704,67.02972003107416,11957400,63.464422378540036,2.36907245710522,67.01803106419787,59.91081369288221,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11936.299407958984,19.362994079589836,5.280206121102138,-14.082787958487698
2024-08-21,67.59323120117188,68.13731693663487,67.36005265920376,67.5057920276634,8792400,63.59013801574707,2.4185381804321193,67.21794528639525,59.962330745098896,sell,0.0,10528.020612110215,0,10528.020612110215,sell,11968.97240447998,19.689724044799807,5.280206121102138,-14.409517923697669
2024-08-22,67.36006164550781,67.9332938486135,66.83540429662744,67.9332938486135,12509200,63.71196166992188,2.45240011511774,67.39056184259849,60.03336149724527,hold,0.0,10528.020612110215,0,10528.020612110215,hold,11927.701393127441,19.27701393127441,5.280206121102138,-13.996807810172273
2024-08-23,67.8069839477539,67.86527673238068,66.98113737755389,67.42806602245493,11834700,63.85564270019531,2.478042116473847,67.57270587490608,60.13857952548454,sell,0.0,10528.020612110215,0,10528.020612110215,sell,12006.806640625,20.068066406250008,5.280206121102138,-14.78786028514787
2024-08-26,68.8271484375,68.90487709625104,67.7486948009341,67.84585191806646,12912200,64.01760597229004,2.5335391822853874,67.81791474571813,60.217297198861964,sell,0.0,10528.020612110215,0,10528.020612110215,sell,12187.375755310059,21.873757553100592,5.280206121102138,-16.593551431998456
2024-08-27,69.46839904785156,69.49754544185357,69.03118831259556,69.29351327122657,16988400,64.19151992797852,2.603732227072192,68.09711826858681,60.28592158737023,sell,0.0,10528.020612110215,0,10528.020612110215,sell,12300.877113342285,23.008771133422854,5.280206121102138,-17.728565012320715
2024-08-28,69.71129608154297,69.76958886999313,69.27408534294085,69.5752746334173,13272600,64.36893157958984,2.672069954984717,68.37703651206692,60.360826647112766,sell,0.0,10528.020612110215,0,10528.020612110215,sell,12343.869888305664,23.43869888305663,5.280206121102138,-18.15849276195449
2024-08-29,70.00276947021484,70.1679372998746,69.20606930128923,69.85703009767467,17201700,64.55197830200196,2.738772735825093,68.66013740573959,60.443819198264315,sell,0.0,10528.020612110215,0,10528.020612110215,sell,12395.460678100586,23.95460678100585,5.280206121102138,-18.67440065990371
2024-08-30,70.41083526611328,70.5079923789821,69.7404385858771,70.14850290749366,18624200,64.75193069458008,2.7948229449669513,68.9441651120305,60.55969627712965,sell,0.0,10528.020612110215,0,10528.020612110215,sell,12467.68832397461,24.676883239746083,5.280206121102138,-19.396677118643943
2024-09-03,70.93549346923828,71.2075363537618,70.1970860593797,70.3816897649975,14755800,64.95091148376464,2.8743009641559496,69.26236292999857,60.63946003753072,sell,0.0,10528.020612110215,0,10528.020612110215,sell,12560.552825927734,25.605528259277357,5.280206121102138,-20.325322138175217
2024-09-04,70.49827575683594,71.44071533570136,69.86675080512116,71.21725471320272,18140800,65.11782981872558,2.949807892362955,69.54254165727002,60.69311798018115,sell,0.0,10528.020612110215,0,10528.020612110215,sell,12483.16529083252,24.831652908325186,5.280206121102138,-19.55144678722305
2024-09-05,69.14777374267578,70.61487067612185,68.96317744351498,70.55657788824085,23866100,65.2602643585205,2.969346485815448,69.71428408724367,60.80624462979733,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12244.126434326172,22.441264343261725,5.280206121102138,-17.16105822215959
2024-09-06,69.11862182617188,69.63356117827826,68.87572534592455,68.97288245550101,17485700,65.39803504943848,2.9856453175467377,69.87650302575858,60.91956707311837,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12238.96654510498,22.38966545104981,5.280206121102138,-17.109459329947676
2024-09-09,69.8084487915039,70.25537743749565,68.96317376190294,69.20607024859058,12939300,65.55232284545899,3.010644637476806,70.0682898016742,61.03635588924378,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12361.06591796875,23.6106591796875,5.280206121102138,-18.330453058585363
2024-09-10,69.51697540283203,70.36225040747959,69.48782159869566,69.92503970939377,10277600,65.70583335876465,3.0132519971501193,70.22571135448983,61.18595536303947,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12309.475128173828,23.09475128173828,5.280206121102138,-17.814545160636143
2024-09-11,69.06033325195312,69.34209407572592,68.56482232651733,69.3323761403923,11418200,65.8574008178711,2.9869362621511217,70.33780521109777,61.37699642464441,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12228.649467468262,22.286494674682622,5.280206121102138,-17.006288553580482
2024-09-12,69.2060775756836,69.35180955303534,68.65227382390712,68.98260952272211,12337800,66.01440933227539,2.951592209893041,70.44179764711495,61.58702101743583,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12254.446212768555,22.54446212768555,5.280206121102138,-17.26425600658341
2024-09-13,69.85660552978516,69.91529794777277,68.94683573382426,69.29899770518053,11073800,66.18093055725097,2.9282365383621434,70.57328536479419,61.78857574970776,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12369.589660644531,23.69589660644531,5.280206121102138,-18.41569048534317
2024-09-16,70.53158569335938,70.66853963451031,70.06203145610763,70.20876249060503,10786500,66.35259582519531,2.9266323588020633,70.74254436339841,61.962647286992215,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12489.061149597168,24.89061149597167,5.280206121102138,-19.61040537486953
2024-09-17,70.23812103271484,70.77615227786039,70.15985949993458,70.3359442169749,12974400,66.5339372253418,2.879549056502123,70.85326081009498,62.21461364058862,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12437.117904663086,24.371179046630864,5.280206121102138,-19.090972925528725
2024-09-18,70.189208984375,70.80550179106122,69.71964722921105,70.32616294141638,10719700,66.71954696655274,2.8077652938195197,70.93119490728202,62.50789902582346,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12428.460472106934,24.284604721069325,5.280206121102138,-19.00439859996719
2024-09-19,69.08379364013672,70.37507915381072,69.0642245240667,70.00334058279044,13635600,66.88032783508301,2.7044467202690123,70.93699791548653,62.82365775467949,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12232.801956176758,22.328019561767576,5.280206121102138,-17.047813440665436
2024-09-20,70.08160400390625,70.23812708294949,68.84901087844987,68.87836455334387,48578500,67.05581848144531,2.618749926623499,70.98394337138056,63.12769359151007,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12409.414390563965,24.09414390563964,5.280206121102138,-18.8139377845375
2024-09-23,70.16963958740234,70.62940927047912,69.6316009131007,69.99355488157909,11613000,67.22141067504883,2.54620237139425,71.0407142321402,63.402107117957456,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12424.996688842773,24.249966888427732,5.280206121102138,-18.969760767325596
2024-09-24,69.7783432006836,70.25768202345125,69.06421978178321,69.67073545998038,13330600,67.38481216430664,2.438507901452536,71.04257401648545,63.72705031212784,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12355.737228393555,23.55737228393555,5.280206121102138,-18.27716616283341
2024-09-25,69.8957290649414,70.35550624318614,69.75877511356177,70.15007531611668,12329100,67.53385009765626,2.3567121937032716,71.06891838821116,63.99878180710135,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12376.514526367188,23.765145263671883,5.280206121102138,-18.484939142569743
2024-09-26,69.84681701660156,70.0522479313544,69.29899378049717,69.31856289433848,10815200,67.66364402770996,2.3000130814714046,71.11366364991707,64.21362440550286,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12367.857093811035,23.678570938110344,5.280206121102138,-18.398364817008208
2024-09-27,70.22834014892578,70.62941746440163,69.90551690689314,69.98377844376728,11175700,67.80145690917969,2.241205805034589,71.16326561673158,64.4396482016278,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12435.386688232422,24.353866882324215,5.280206121102138,-19.07366076122208
2024-09-30,70.29682159423828,70.62942195193921,70.13052141538782,70.43377556075411,18015300,67.9386962890625,2.1775526841271997,71.20502531525331,64.6723672628717,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12447.507904052734,24.475079040527348,5.280206121102138,-19.194872919425208
2024-10-01,70.15008544921875,71.16746313744837,70.07182390471685,70.5316011493759,13294500,68.0831056213379,2.0756200511215694,71.19653569802024,64.96967554465554,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12421.535606384277,24.215356063842776,5.280206121102138,-18.935149942740637
2024-10-02,69.4653091430664,69.87617101840245,68.87836254066764,69.83704024978506,11155500,68.21012725830079,1.956234101711196,71.14447841086758,65.275776105734,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12300.330200195312,23.00330200195313,5.280206121102138,-17.72309588085099
2024-10-03,68.9859619140625,69.44573910995629,68.67292323268835,69.3185697112024,9374800,68.3110450744629,1.8592024884625322,71.09984880715669,65.5222413417691,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12215.485740661621,22.154857406616202,5.280206121102138,-16.874651285514062
2024-10-04,68.64356994628906,68.75117768161523,68.20336191154024,68.43813903251095,12684800,68.40006271362304,1.7620058227981596,71.04307144782028,65.7570539794258,hold,0.0,10528.020612110215,0,10528.020612110215,hold,12154.882362365723,21.54882362365722,5.280206121102138,-16.26861750255508
2024-10-07,67.5088119506836,68.57509735169447,67.37185799942404,68.52618949106211,14512000,68.44734222412109,1.70362532763428,71.0027802155725,65.89190423266967,hold,0.0,10528.020612110215,0,10528.020612110215,hold,11954.030197143555,19.540301971435547,5.280206121102138,-14.260095850333409
