date,close,high,low,open,volume,short_ma,long_ma,signal,position_pct,cash,shares,portfolio_value,pending_signal,buy_hold_value,buy_hold_return_pct,strategy_return_pct,outperformance
2024-06-05,61.62560272216797,61.770219973518635,61.076063051466605,61.69309346982923,9632500,60.59063453674317,59.18197959899902,hold,0.9458763088292998,557.1489625987451,158,10293.994192701284,hold,10912.702163696289,9.127021636962883,2.9399419270128346,-6.187079709950049
2024-06-06,61.847347259521484,62.04980845971838,61.54847333701466,61.625599837093304,8658500,60.6533016204834,59.25158805847168,hold,0.9460598941246207,557.1489625987451,158,10329.02982960314,hold,10951.950946807861,9.519509468078624,3.290298296031402,-6.229211172047222
2024-06-07,61.61595916748047,61.914833083990665,61.5195501248742,61.7894947086179,9523100,60.70295295715332,59.30712059020996,hold,0.9458682964405861,557.1489625987451,158,10292.47051106066,hold,10910.995254516602,9.109952545166022,2.9247051106065847,-6.185247434559438
2024-06-10,61.30744934082031,61.69309288894466,61.09534502157498,61.644884687102035,15685300,60.71886081695557,59.35359062194824,hold,0.9456107118778158,557.1489625987451,158,10243.725958448355,hold,10856.389015197754,8.563890151977539,2.437259584483553,-6.126630567493986
2024-06-11,61.26887893676758,61.365291654321766,60.80610892581483,61.30744402378925,8396000,60.717414474487306,59.40893020629883,hold,0.9455783357323596,557.1489625987451,158,10237.631834608022,hold,10849.56205368042,8.495620536804193,2.3763183460802306,-6.119302190723962
2024-06-12,60.62293243408203,61.403855246300296,60.439750103102035,61.403855246300296,9569600,60.706809425354,59.46157035827637,hold,0.9450303399934059,557.1489625987451,158,10135.572287183706,hold,10735.229522705078,7.352295227050787,1.3557228718370506,-5.996572355213736
2024-06-13,60.72898483276367,60.7771893545638,60.208367170676055,60.60365013386793,9668900,60.70006065368652,59.52250175476074,hold,0.945121066662972,557.1489625987451,158,10152.328566175405,hold,10754.000797271729,7.5400079727172775,1.523285661754059,-6.016722310963218
2024-06-14,60.772701263427734,60.908722705281335,60.32577260982123,60.60753342869302,8179200,60.68633861541748,59.594527053833005,hold,0.9451583784805306,557.1489625987451,158,10159.235762220327,hold,10761.738605499268,7.61738605499267,1.5923576222032665,-6.025028432789403
2024-06-17,60.84071350097656,61.11276009777159,60.41321700073638,60.5978170040956,10532700,60.68999691009522,59.66386344909668,hold,0.9452163259220605,557.1489625987451,158,10169.981695753042,hold,10773.77677154541,7.737767715454091,1.699816957530409,-6.037950757923682
2024-06-18,60.850433349609375,61.03503335877269,60.665829634139534,60.753272524018264,10651700,60.71631546020508,59.73802192687988,hold,0.9452245973786705,557.1489625987451,158,10171.517431837026,hold,10775.497184753418,7.754971847534176,1.7151743183702717,-6.039797529163904
2024-06-20,60.41321563720703,60.957305112210555,60.18975130987692,60.62696573565597,13306300,60.70438365936279,59.79475898742676,hold,0.9448500435327144,557.1489625987451,158,10102.437033277456,hold,10698.109649658203,6.981096496582029,1.0243703327745601,-5.956726163807469
2024-06-21,60.986454010009766,61.30707546454549,60.41321811851234,60.41321811851234,28278100,60.71677513122559,59.878386688232425,hold,0.9453400875830186,557.1489625987451,158,10193.008696180288,hold,10799.572841644287,7.995728416442871,1.9300869618028793,-6.065641454639992
2024-06-24,62.15235900878906,62.239798192708356,61.12247649127442,61.200205152055844,13212500,60.831328582763675,59.98282569885254,hold,0.9463103921783732,557.1489625987451,158,10377.221685987417,hold,11005.938026428223,10.059380264282236,3.7722168598741668,-6.287163404408069
2024-06-25,62.02604675292969,62.24951107507576,61.70542161269431,62.123203864712764,10235300,60.943904876708984,60.099585723876956,hold,0.9462069380683205,557.1489625987451,158,10357.264349561636,hold,10983.580757141113,9.835807571411138,3.5726434956163677,-6.26316407579477
2024-06-26,62.23008728027344,62.2883800691883,61.433383337473984,61.59855488744797,9402500,61.07536029815674,60.22312599182129,hold,0.946373856781144,557.1489625987451,158,10389.502752881948,hold,11019.695930480957,10.196959304809571,3.8950275288194725,-6.301931775990099
2024-06-27,62.094058990478516,62.44382682523226,61.81229817059054,62.230084139129026,8494100,61.20579872131348,60.345488204956055,hold,0.9462626919354807,557.1489625987451,158,10368.01028309435,hold,10995.618923187256,9.956189231872559,3.68010283094351,-6.2760864009290485
2024-06-28,61.84144973754883,62.239796138835565,61.71514252110033,62.084346235015545,17358800,61.310591316223146,60.454121322631835,hold,0.9460550276092646,557.1489625987451,158,10328.09802113146,hold,10950.907085418701,9.50907085418702,3.280980211314599,-6.22809064287242
2024-07-01,61.48196029663086,62.47298215806545,61.326506686393486,62.210649789551006,10033400,61.35113258361817,60.54785186767578,hold,0.9457567169018148,557.1489625987451,158,10271.298689466421,hold,10887.27745437622,8.872774543762208,2.7129868946642155,-6.159787649097993
2024-07-02,61.35565185546875,61.57911617058181,61.073891051336844,61.46252319254412,8878200,61.38535842895508,60.61476081848144,hold,0.9456511191409879,557.1489625987451,158,10251.341955762808,hold,10864.920860290527,8.64920860290528,2.5134195576280716,-6.135789045277208
2024-07-03,61.53054428100586,61.86087996897517,61.1419083913967,61.394519125228086,9154200,61.37964153289795,60.67784042358399,hold,0.9457972254216802,557.1489625987451,158,10278.974958997671,hold,10895.876819610596,8.958768196105948,2.789749589976709,-6.16901860612924
2024-07-05,61.94832229614258,61.977472396697735,61.20991856015995,61.53054372212124,11735500,61.39577751159668,60.74754028320312,hold,0.9461430806687254,557.1489625987451,158,10344.983885389272,hold,10969.823528289795,9.698235282897949,3.449838853892717,-6.248396429005232
2024-07-08,61.171051025390625,61.78315121668862,61.054461748197866,61.78315121668862,11235100,61.361962699890135,60.784147872924805,hold,0.9454960454837276,557.1489625987451,158,10222.175024610464,hold,10832.2465133667,8.32246513366699,2.221750246104648,-6.100714887562342
2024-07-09,60.908721923828125,61.4333792267947,60.81156481126673,61.268211394179076,11657500,61.32660083770752,60.811845245361326,hold,0.9452741477946487,557.1489625987451,158,10180.727026563589,hold,10785.814262390137,7.858142623901365,1.8072702656358963,-6.050872358265469
2024-07-10,61.04475021362305,61.07389660763105,60.52009288364027,60.93787516051843,11930400,61.31346588134765,60.84226318359375,hold,0.9453894358185482,557.1489625987451,158,10202.219496351187,hold,10809.891269683838,8.09891269683838,2.0221949635118586,-6.076717733326521
2024-07-11,61.307071685791016,61.65684321922145,60.626964488905436,60.86014304032156,11431600,61.31537551879883,60.872143020629885,hold,0.9456103950594771,557.1489625987451,158,10243.666288953726,hold,10856.322170257568,8.563221702575685,2.4366628895372555,-6.12655881303843
2024-07-12,61.89002990722656,62.28838002519166,61.58883690825529,61.656847632812266,9201500,61.378730392456056,60.91888816833496,hold,0.9460950888225418,557.1489625987451,158,10335.773687940542,hold,10959.50577545166,9.595057754516612,3.357736879405415,-6.237320875111196
2024-07-15,61.60826873779297,62.123208137007566,61.54997224293025,61.97747245931052,8207500,61.42269458770752,60.95691291809082,hold,0.9458619051136984,557.1489625987451,158,10291.255423170034,hold,10909.634048461914,9.096340484619137,2.9125542317003372,-6.1837862529188
2024-07-16,62.44383239746094,62.482696729114885,61.588839338913985,61.62770367056793,9025100,61.50625114440918,61.010491943359376,hold,0.946547607127387,557.1489625987451,158,10423.274481397573,hold,11057.528816223145,10.575288162231455,4.232744813975731,-6.342543348255725
2024-07-17,63.357120513916016,63.53200628584787,62.57985618180655,62.638148968246256,12508200,61.63207149505615,61.07886604309082,hold,0.9472774960082103,557.1489625987451,158,10567.574003797476,hold,11219.180812835693,12.19180812835694,5.6757400379747525,-6.516068090382187
2024-07-18,63.33769607543945,63.940074673844535,62.88104945238192,62.95877811430942,11128200,61.75643463134766,61.143380889892576,hold,0.9472621797585206,557.1489625987451,158,10564.504942518179,hold,11215.742687225342,12.157426872253406,5.645049425181781,-6.512377447071626
2024-07-19,63.434852600097656,63.7749062270666,62.978205981333744,63.7749062270666,13775700,61.90751647949219,61.20463272094727,hold,0.9473386991470225,557.1489625987451,158,10579.855673414175,hold,11232.939392089844,12.329393920898447,5.798556734141758,-6.530837186756689
2024-07-22,62.92961883544922,63.434847681439514,62.49240812219179,63.39598335385468,11794200,62.00467472076416,61.251344985961914,hold,0.9469383392684841,557.1489625987451,158,10500.028738599722,hold,11143.51301574707,11.435130157470708,5.000287385997226,-6.434842771473481
2024-07-23,63.114227294921875,64.16354198095625,63.00735223916209,63.57087391269312,11810300,62.0527681350708,61.30117088317871,hold,0.9470853314642431,557.1489625987451,158,10529.196875196401,hold,11176.18871307373,11.761887130737314,5.291968751964005,-6.469918378773309
2024-07-24,63.94007110595703,64.09552842113742,62.98792099462187,63.24052801287083,13244600,62.14846935272217,61.360186462402346,hold,0.9477330508716596,557.1489625987451,158,10659.680197339956,hold,11322.363067626953,13.223630676269526,6.5968019733995575,-6.626828702869968
2024-07-25,64.19268798828125,64.98938822747408,63.98865581377476,64.16354159372504,16328600,62.24659938812256,61.41808410644531,hold,0.9479280260488369,557.1489625987451,158,10699.593664747183,hold,11367.07625579834,13.670762557983407,6.995936647471823,-6.674825910511584
2024-07-26,65.14483642578125,65.2031292067304,64.13438621786115,64.19267899881031,13530100,62.39913825988769,61.504280166625975,hold,0.9486500219357847,557.1489625987451,158,10850.033117872183,hold,11535.60652923584,15.356065292358402,8.50033117872182,-6.855734113636581
2024-07-29,64.93108367919922,65.12539788279189,64.50358353616129,64.97965852379153,12140200,62.553619956970216,61.5856226348877,hold,0.9484896856098717,557.1489625987451,158,10816.260183912222,hold,11497.77229309082,14.9777229309082,8.162601839122207,-6.8151210917859935
2024-07-30,65.75694274902344,65.90268213591779,64.47444948705684,64.59104247909495,13258000,62.76736907958984,61.679818649291995,hold,0.9491036910122911,557.1489625987451,158,10946.745916944448,hold,11643.949348449707,16.43949348449707,9.467459169444492,-6.9720343150525785
2024-07-31,64.8436508178711,65.68893334882213,64.7173473000747,65.58205829045086,15576800,62.94176902770996,61.76134071350098,hold,0.9484238131497484,557.1489625987451,158,10802.445791822378,hold,11482.296676635742,14.822966766357414,8.02445791822377,-6.798508848133643
2024-08-01,66.02897644042969,66.17471580699406,64.80477613894585,65.09625487207461,16495900,63.16669063568115,61.87543899536133,hold,0.9493027487924002,557.1489625987451,158,10989.727240186636,hold,11692.099311828613,16.92099311828614,9.897272401866353,-7.023720716419788
2024-08-02,67.36006164550781,67.69039733964739,65.76666113969921,66.582789851771,22514800,63.43727760314941,62.00960319519043,hold,0.9502547288100035,557.1489625987451,158,11200.03870258898,hold,11927.701393127441,19.27701393127441,12.000387025889792,-7.276626905384619
2024-08-05,66.16500091552734,67.57380497362598,65.8055188624293,67.029711807603,25484300,63.68697509765625,62.1181307220459,hold,0.9494017004682249,557.1489625987451,158,11011.219107252065,hold,11716.175643920898,17.161756439208986,10.112191072520659,-7.049565366688327
2024-08-06,66.1164321899414,66.88397862918819,65.84438187542617,66.21358931024743,12969100,63.947360610961915,62.24323356628418,hold,0.9493664132776524,557.1489625987451,158,11003.545248609487,hold,11707.578979492188,17.07578979492188,10.035452486094876,-7.040337308827006
2024-08-07,66.5147705078125,67.21431354901706,65.90267405306463,66.1164241392785,13365300,64.22086162567139,62.37803855895996,hold,0.9496543773157383,557.1489625987451,158,11066.48270283312,hold,11778.084861755371,17.780848617553712,10.664827028331203,-7.116021589222509
2024-08-08,66.77710723876953,66.90341074681906,65.9221068377797,66.06784621636776,15240900,64.4943634033203,62.52156112670898,hold,0.9498422418054677,557.1489625987451,158,11107.931906324331,hold,11824.518463134766,18.245184631347655,11.07931906324331,-7.165865568104346
2024-08-09,66.72852325439453,66.83539830176241,66.31074099994169,66.74795171181937,12080400,64.73628807067871,62.66642578125,hold,0.9498075557150224,557.1489625987451,158,11100.255636793081,hold,11815.91909790039,18.159190979003913,11.002556367930815,-7.156634611073098
2024-08-12,66.2330093383789,66.59249879162576,65.90267368886465,66.50505220565233,11012300,64.967525100708,62.79617401123047,hold,0.949451028831601,557.1489625987451,158,11021.964438062612,hold,11728.213134765625,17.28213134765626,10.219644380626125,-7.062486967030136
2024-08-13,66.5147705078125,66.66050987683215,66.07755981336577,66.14557053055998,9877600,65.17107200622559,62.91304672241211,hold,0.9496543773157383,557.1489625987451,158,11066.48270283312,hold,11778.084861755371,17.780848617553712,10.664827028331203,-7.116021589222509
2024-08-14,66.6313705444336,66.9325598363997,66.19415239105604,66.2913169224375,14328000,65.33478450775146,63.03225143432617,hold,0.9497380503455329,557.1489625987451,158,11084.905508619253,hold,11798.723068237305,17.987230682373045,10.84905508619254,-7.138175596180506
2024-08-15,66.69937133789062,66.9616962607689,66.55363197513073,66.67022494786103,11285100,65.50286827087402,63.133341217041014,hold,0.9497867199328083,557.1489625987451,158,11095.649633985464,hold,11810.7592086792,18.107592086792003,10.956496339854649,-7.151095746937354
2024-08-16,67.21432495117188,67.33091794868874,66.68966758126624,66.88398183118085,12651200,65.69184188842773,63.24511566162109,hold,0.9501522457521772,557.1489625987451,158,11177.012304883901,hold,11901.90599822998,19.0190599822998,11.770123048839022,-7.248936933460779
2024-08-19,67.02000427246094,67.44749706378917,66.8936933507805,67.37948634158153,9843900,65.89636116027832,63.348568801879885,hold,0.950014939409459,557.1489625987451,158,11146.309637647573,hold,11867.511238098145,18.675112380981453,11.463096376475734,-7.212016004505719
2024-08-20,67.40863800048828,67.41835593659498,66.81596991240704,67.02972003107416,11957400,66.11108169555663,63.464422378540036,hold,0.9502887944680273,557.1489625987451,158,11207.713766675894,hold,11936.299407958984,19.362994079589836,12.07713766675893,-7.285856412830906
2024-08-21,67.59323120117188,68.13731693663487,67.36005265920376,67.5057920276634,8792400,66.29373970031739,63.59013801574707,hold,0.9504178216936146,557.1489625987451,158,11236.879492383901,hold,11968.97240447998,19.689724044799807,12.368794923839022,-7.320929120960784
2024-08-22,67.36006164550781,67.9332938486135,66.83540429662744,67.9332938486135,12509200,66.45210838317871,63.71196166992188,hold,0.9502547288100035,557.1489625987451,158,11200.03870258898,hold,11927.701393127441,19.27701393127441,12.000387025889792,-7.276626905384619
2024-08-23,67.8069839477539,67.86527673238068,66.98113737755389,67.42806602245493,11834700,66.58521575927735,63.85564270019531,hold,0.950566396556026,557.1489625987451,158,11270.652426343862,hold,12006.806640625,20.068066406250008,12.706524263438613,-7.361542142811395
2024-08-26,68.8271484375,68.90487709625104,67.7486948009341,67.84585191806646,12912200,66.78001899719239,64.01760597229004,hold,0.9512633976848008,557.1489625987451,158,11431.838415723745,hold,12187.375755310059,21.873757553100592,14.318384157237452,-7.555373395863141
2024-08-27,69.46839904785156,69.49754544185357,69.03118831259556,69.29351327122657,16988400,66.9655918121338,64.19151992797852,hold,0.9516915437533882,557.1489625987451,158,11533.156012159292,hold,12300.877113342285,23.008771133422854,15.331560121592913,-7.677211011829941
2024-08-28,69.71129608154297,69.76958886999313,69.27408534294085,69.5752746334173,13272600,67.20897407531739,64.36893157958984,hold,0.9518517618364506,557.1489625987451,158,11571.533743482534,hold,12343.869888305664,23.43869888305663,15.715337434825338,-7.723361448231293
2024-08-29,70.00276947021484,70.1679372998746,69.20606930128923,69.85703009767467,17201700,67.40766372680665,64.55197830200196,hold,0.9520426242805634,557.1489625987451,158,11617.58653889269,hold,12395.460678100586,23.95460678100585,16.1758653889269,-7.778741392078949
2024-08-30,70.41083526611328,70.5079923789821,69.7404385858771,70.14850290749366,18624200,67.56020240783691,64.75193069458008,hold,0.9523073055588634,557.1489625987451,158,11682.060934644644,hold,12467.68832397461,24.676883239746083,16.820609346446425,-7.856273893299658
2024-09-03,70.93549346923828,71.2075363537618,70.1970860593797,70.3816897649975,14755800,67.79872703552246,64.95091148376464,hold,0.9526433487280282,557.1489625987451,158,11764.956930738394,hold,12560.552825927734,25.605528259277357,17.649569307383928,-7.955958951893429
2024-09-04,70.49827575683594,71.44071533570136,69.86675080512116,71.21725471320272,18140800,68.01781921386718,65.11782981872558,hold,0.9523636419155193,557.1489625987451,158,11695.876532178823,hold,12483.16529083252,24.831652908325186,16.95876532178824,-7.872887586536947
2024-09-05,69.14777374267578,70.61487067612185,68.96317744351498,70.55657788824085,23866100,68.14946937561035,65.2602643585205,hold,0.9514784151724174,557.1489625987451,158,11482.497213941519,hold,12244.126434326172,22.441264343261725,14.824972139415182,-7.616292203846543
2024-09-06,69.11862182617188,69.63356117827826,68.87572534592455,68.97288245550101,17485700,68.26654510498047,65.39803504943848,hold,0.9514589437772076,557.1489625987451,158,11477.891211133901,hold,12238.96654510498,22.38966545104981,14.778912111339015,-7.610753339710797
2024-09-09,69.8084487915039,70.25537743749565,68.96317376190294,69.20607024859058,12939300,68.42054138183593,65.55232284545899,hold,0.9519155478927658,557.1489625987451,158,11586.883871656362,hold,12361.06591796875,23.6106591796875,15.868838716563616,-7.741820463123883
2024-09-10,69.51697540283203,70.36225040747959,69.48782159869566,69.92503970939377,10277600,68.5847396850586,65.70583335876465,hold,0.9517236705989492,557.1489625987451,158,11540.831076246206,hold,12309.475128173828,23.09475128173828,15.408310762462051,-7.686440519276228
2024-09-11,69.06033325195312,69.34209407572592,68.56482232651733,69.3323761403923,11418200,68.71201782226562,65.8574008178711,hold,0.9514199642789215,557.1489625987451,158,11468.681616407339,hold,12228.649467468262,22.286494674682622,14.686816164073392,-7.59967851060923
2024-09-12,69.2060775756836,69.35180955303534,68.65227382390712,68.98260952272211,12337800,68.84075317382812,66.01440933227539,hold,0.9515173111367471,557.1489625987451,158,11491.709219556753,hold,12254.446212768555,22.54446212768555,14.917092195567538,-7.627369932118011
2024-09-13,69.85660552978516,69.91529794777277,68.94683573382426,69.29899770518053,11073800,68.99861488342285,66.18093055725097,hold,0.9519471028120545,557.1489625987451,158,11594.4926363048,hold,12369.589660644531,23.69589660644531,15.944926363048006,-7.750970243397303
2024-09-16,70.53158569335938,70.66853963451031,70.06203145610763,70.20876249060503,10786500,69.16447792053222,66.35259582519531,hold,0.9523850679246756,557.1489625987451,158,11701.139502149526,hold,12489.061149597168,24.89061149597167,17.011395021495268,-7.879216474476401
2024-09-17,70.23812103271484,70.77615227786039,70.15985949993458,70.3359442169749,12974400,69.32538375854492,66.5339372253418,hold,0.9521956363883674,557.1489625987451,158,11654.77208576769,hold,12437.117904663086,24.371179046630864,16.547720857676907,-7.823458188953957
2024-09-18,70.189208984375,70.80550179106122,69.71964722921105,70.32616294141638,10719700,69.46441230773925,66.71954696655274,hold,0.9521639170030116,557.1489625987451,158,11647.043982129995,hold,12428.460472106934,24.284604721069325,16.47043982129994,-7.814164899769384
2024-09-19,69.08379364013672,70.37507915381072,69.0642245240667,70.00334058279044,13635600,69.5389404296875,66.88032783508301,hold,0.9514356605420492,557.1489625987451,158,11472.388357740347,hold,12232.801956176758,22.328019561767576,14.723883577403463,-7.604135984364113
2024-09-20,70.08160400390625,70.23812708294949,68.84901087844987,68.87836455334387,48578500,69.67501754760742,67.05581848144531,hold,0.9520939869636305,557.1489625987451,158,11630.042395215933,hold,12409.414390563965,24.09414390563964,16.300423952159314,-7.793719953480327
2024-09-23,70.16963958740234,70.62940927047912,69.6316009131007,69.99355488157909,11613000,69.79315032958985,67.22141067504883,hold,0.9521512144875057,557.1489625987451,158,11643.952017408315,hold,12424.996688842773,24.249966888427732,16.439520174083142,-7.8104467143445895
2024-09-24,69.7783432006836,70.25768202345125,69.06421978178321,69.67073545998038,13330600,69.84071006774903,67.38481216430664,hold,0.9518958000080296,557.1489625987451,158,11582.127188306753,hold,12355.737228393555,23.55737228393555,15.821271883067523,-7.736100400868027
2024-09-25,69.8957290649414,70.35550624318614,69.75877511356177,70.15007531611668,12329100,69.86207656860351,67.53385009765626,hold,0.9519727082097762,557.1489625987451,158,11600.674154859487,hold,12376.514526367188,23.765145263671883,16.00674154859487,-7.758403715077012
2024-09-26,69.84681701660156,70.0522479313544,69.29899378049717,69.31856289433848,10815200,69.86885261535645,67.66364402770996,hold,0.951940692198768,557.1489625987451,158,11592.946051221792,hold,12367.857093811035,23.678570938110344,15.92946051221793,-7.749110425892415
2024-09-27,70.22834014892578,70.62941746440163,69.90551690689314,69.98377844376728,11175700,69.880131149292,67.80145690917969,hold,0.9521892968661021,557.1489625987451,158,11653.226706129019,hold,12435.386688232422,24.353866882324215,16.532267061290185,-7.821599821034031
2024-09-30,70.29682159423828,70.62942195193921,70.13052141538782,70.43377556075411,18015300,69.87443046569824,67.9386962890625,hold,0.9522336481179635,557.1489625987451,158,11664.046774488394,hold,12447.507904052734,24.475079040527348,16.640467744883946,-7.834611295643402
2024-10-01,70.15008544921875,71.16746313744837,70.07182390471685,70.5316011493759,13294500,69.83516006469726,68.0831056213379,hold,0.9521385151364785,557.1489625987451,158,11640.862463575308,hold,12421.535606384277,24.215356063842776,16.40862463575308,-7.806731428089698
2024-10-02,69.4653091430664,69.87617101840245,68.87836254066764,69.83704024978506,11155500,69.78351173400878,68.21012725830079,hold,0.9516894987428015,557.1489625987451,158,11532.667807203237,hold,12300.330200195312,23.00330200195313,15.326678072032362,-7.676623929920769
2024-10-03,68.9859619140625,69.44573910995629,68.67292323268835,69.3185697112024,9374800,69.77542114257812,68.3110450744629,hold,0.9513701387158232,557.1489625987451,158,11456.93094502062,hold,12215.485740661621,22.154857406616202,14.569309450206202,-7.58554795641
2024-10-04,68.64356994628906,68.75117768161523,68.20336191154024,68.43813903251095,12684800,69.75166854858398,68.40006271362304,hold,0.9511394263242122,557.1489625987451,158,11402.833014112417,hold,12154.882362365723,21.54882362365722,14.028330141124169,-7.520493482533052
2024-10-07,67.5088119506836,68.57509735169447,67.37185799942404,68.52618949106211,14512000,69.63668670654297,68.44734222412109,hold,0.9503588974149583,557.1489625987451,158,11223.541250806753,hold,11954.030197143555,19.540301971435547,12.235412508067522,-7.304889463368024
2024-10-08,67.67511749267578,67.9294637638542,67.36207879869895,67.53816353052537,13549700,69.54459381103516,68.50222290039062,hold,0.9504748444773238,557.1489625987451,158,11249.817526441519,hold,11983.466278076172,19.834662780761715,12.49817526441519,-7.336487516346525
2024-10-09,68.05662536621094,68.22292552069712,67.56750199647723,67.68489429204823,9037700,69.49440841674804,68.54821655273437,hold,0.9507387935605357,557.1489625987451,158,11310.095770460073,hold,12050.993171691895,20.50993171691895,13.100957704600734,-7.408974012318215
2024-10-10,67.74359130859375,68.38923778293473,67.48924504929904,68.31097624723931,8635200,69.42128410339356,68.60621536254882,hold,0.9505224266787127,557.1489625987451,158,11260.636389356558,hold,11995.586143493652,19.95586143493653,12.606363893565575,-7.349497541370955
2024-10-11,68.05662536621094,68.07618701709094,67.49902502325172,67.9490176277951,8786300,69.33128509521484,68.64676834106446,hold,0.9507387935605357,557.1489625987451,158,11310.095770460073,hold,12050.993171691895,20.50993171691895,13.100957704600734,-7.408974012318215
2024-10-14,68.80987548828125,68.93705234732208,67.95880555928217,68.05662874540002,7659300,69.24519958496094,68.67576461791992,hold,0.9512517600038568,557.1489625987451,158,11429.109289747183,hold,12184.31844329834,21.84318443298341,14.291092897471835,-7.552091535511575
2024-10-15,68.80987548828125,69.66095288071104,68.63379823132753,68.9272677896811,10358700,69.17378730773926,68.728662109375,hold,0.9512517600038568,557.1489625987451,158,11429.109289747183,hold,12184.31844329834,21.84318443298341,14.291092897471835,-7.552091535511575
2024-10-16,69.03487396240234,69.16204335511847,68.44792739562176,68.56531223091957,7937300,69.11607055664062,68.78703094482422,hold,0.951402919159297,557.1489625987451,158,11464.659048658315,hold,12224.143173217773,22.24143173217774,14.646590486583143,-7.594841245594598
2024-10-17,68.37945556640625,69.15227146514013,68.06641687633704,69.0935715796433,14674600,69.0808536529541,68.8243246459961,hold,0.950959958250655,557.1489625987451,158,11361.102942090933,hold,12108.134117126465,21.081341171264654,13.611029420909325,-7.470311750355329
2024-10-18,68.90770721435547,69.01531495979545,68.09576057637416,68.35010683499871,15087500,69.02215881347657,68.8669366455078,hold,0.9513176009993765,557.1489625987451,158,11444.56670246691,hold,12201.634658813477,22.01634658813476,14.445667024669095,-7.570679563465664
2024-10-21,67.93923950195312,68.8001014907714,67.80228554253767,68.47727824496455,11981200,68.9106388092041,68.89115097045898,hold,0.9506578794216477,557.1489625987451,158,11291.548803907339,hold,12030.215873718262,20.30215873718262,12.915488039073386,-7.386670698109233
2024-10-22,67.93923950195312,68.23271653694681,67.18599272516818,67.49903141289363,18603300,68.81868362426758,68.92527557373047,sell,0.9506578794216477,557.1489625987451,158,11291.548803907339,sell,12030.215873718262,20.30215873718262,12.915488039073386,-7.386670698109233
2024-10-23,66.53056335449219,67.20554853480233,65.13167020771844,65.53274749301225,24655200,68.65042533874512,68.92559143066406,hold,0.0,10911.32306649468,0,10911.32306649468,hold,11780.880195617676,17.808801956176758,9.113230664946803,-8.695571291229955
2024-10-24,65.83601379394531,66.55991434903375,65.49362143712331,66.1783986873364,17568800,68.4498851776123,68.9096842956543,hold,0.0,10911.32306649468,0,10911.32306649468,hold,11657.944923400879,16.57944923400878,9.113230664946803,-7.466218569061978
2024-10-25,65.46427917480469,66.22731054421666,65.33710976771314,65.611017698945,11138100,68.21168212890625,68.88498245239258,hold,0.0,10911.32306649468,0,10911.32306649468,hold,11592.147895812988,15.921478958129875,9.113230664946803,-6.8082482931830715
2024-10-28,65.21971130371094,65.93383474000234,65.15123432736223,65.50340376670721,10761400,67.95782661437988,68.84509017944336,hold,0.0,10911.32306649468,0,10911.32306649468,hold,11548.859382629395,15.48859382629395,9.113230664946803,-6.375363161347147
2024-10-29,64.13385772705078,64.89688903579953,64.09472695949562,64.84798117392866,16525900,67.65701522827149,68.78736724853516,hold,0.0,10911.32306649468,0,10911.32306649468,hold,11356.663299560547,13.566632995605477,9.113230664946803,-4.453402330658674
2024-10-30,64.48602294921875,65.09253861146436,63.899076401184765,64.0849456690438,14177800,67.40805091857911,68.72891494750976,hold,0.0,10911.32306649468,0,10911.32306649468,hold,11418.996543884277,14.189965438842766,9.113230664946803,-5.0767347738959625
2024-10-31,63.88930130004883,64.55450947652325,63.840393434141696,64.3784247397085,13383700,67.15321788787841,68.65483634948731,hold,0.0,10911.32306649468,0,10911.32306649468,hold,11313.376811981201,13.133768119812018,9.113230664946803,-4.020537454865215
2024-11-01,63.595829010009766,64.2316909472147,63.47843670264805,64.04582165974975,12163100,66.90083084106445,68.57955169677734,hold,0.0,10911.32306649468,0,10911.32306649468,hold,11261.432216644287,12.614322166442872,9.113230664946803,-3.5010915014960684
2024-11-04,63.69364929199219,63.99690340953715,63.24365666280489,63.66430308234987,10984500,66.71007270812989,68.49728500366211,hold,0.0,10911.32306649468,0,10911.32306649468,hold,11278.746406555176,12.787464065551756,9.113230664946803,-3.674233400604953
2024-11-05,63.947994232177734,64.04581741678295,63.233870804041565,63.233870804041565,8780200,66.52371654510497,68.39970191955567,hold,0.0,10911.32306649468,0,10911.32306649468,hold,11323.765460968018,13.237654609680183,9.113230664946803,-4.12442394473338
2024-11-06,62.31432342529297,63.449089591684974,61.80563462908752,63.0186586008951,22899300,66.23660144805908,68.25662040710449,hold,0.0,10911.32306649468,0,10911.32306649468,hold,11034.605728149414,10.346057281494137,9.113230664946803,-1.2328266165473334
2024-11-07,62.27519226074219,62.98931198980262,62.21649610826712,62.8914888007263,14856100,65.9631814956665,68.10789833068847,hold,0.0,10911.32306649468,0,10911.32306649468,hold,11027.679512023926,10.276795120239267,9.113230664946803,-1.1635644552924642
2024-11-08,62.529537200927734,62.84257589609337,62.353456200148216,62.51975637432938,14719300,65.68682708740235,67.95843368530274,hold,0.0,10911.32306649468,0,10911.32306649468,hold,11072.698566436768,10.726985664367671,9.113230664946803,-1.613754999420868
2024-11-11,61.98171615600586,62.72518579350613,61.87410841386382,62.59801266809142,13980900,65.34541912078858,67.78985130310059,hold,0.0,10911.32306649468,0,10911.32306649468,hold,10975.734241485596,9.757342414855952,9.113230664946803,-0.6441117499091487
