date,close,high,low,open,volume,sma,std,upper_band,lower_band,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength,buy_hold_value,buy_hold_return_pct,strategy_return_pct,outperformance
2024-07-30,37.72999954223633,38.22999954223633,37.459999084472656,37.7400016784668,742200,42.969000015258786,3.443381857317942,48.134072801235696,37.803927229281875,buy,0.9982279303943512,15.740036010742188,235,8882.28992843628,0.9982279303943512,0.02,1,1.0,7509.587997436523,-24.904120025634768,-11.177100715637211,13.727019309997557
2024-07-31,38.060001373291016,38.68000030517578,37.900001525878906,38.189998626708984,1017000,42.77320007324219,3.4385102760208586,47.930965487273475,37.6154346592109,hold,0.9982432682524975,15.740036010742188,235,8959.84035873413,0.9982432682524975,0.02,1,0.9,7575.258361816406,-24.24741638183594,-10.401596412658687,13.845819969177253
2024-08-01,36.630001068115234,38.66999816894531,36.15999984741211,37.900001525878906,1638700,42.52780006408691,3.4301616334518292,47.67304251426465,37.38255761390917,buy,0.9981748122940284,15.740036010742188,235,8623.790287017822,0.9981748122940284,0.02,1,1.0,7290.688301086426,-27.093116989135744,-13.762097129821782,13.331019859313962
2024-08-02,35.209999084472656,36.0,34.630001068115234,36.0,1238900,42.285800018310546,3.51174993721905,47.55342492413912,37.01817511248197,buy,0.9981013431276543,15.740036010742188,235,8290.089820861816,0.9981013431276543,0.02,1,1.0,7008.107906341553,-29.91892093658447,-17.099101791381834,12.819819145202636
2024-08-05,33.880001068115234,35.029998779296875,32.2400016784668,32.9900016784668,1967300,42.01320007324219,3.625129596651705,47.450894468219744,36.57550567826463,buy,0.998026956249114,15.740036010742188,235,7977.540287017822,0.998026956249114,0.02,1,1.0,6743.438301086426,-32.565616989135734,-20.224597129821774,12.34101985931396
2024-08-06,34.33000183105469,34.5099983215332,33.619998931884766,33.90999984741211,1037900,41.727400131225586,3.6567921951328564,47.21258842392487,36.2422118385263,buy,0.9980527687237831,15.740036010742188,235,8083.290466308594,0.9980527687237831,0.02,1,1.0,6832.988452911377,-31.67011547088623,-19.167095336914063,12.503020133972168
2024-08-07,34.7599983215332,35.79999923706055,34.720001220703125,35.47999954223633,1298900,41.43360008239746,3.6135361526164256,46.8539043113221,36.013295853472826,buy,0.9980768105063977,15.740036010742188,235,8184.339641571045,0.9980768105063977,0.02,1,1.0,6918.557754516602,-30.814422454833988,-18.156603584289556,12.657818870544432
2024-08-08,35.97999954223633,36.529998779296875,35.0,35.470001220703125,975100,41.16100006103515,3.496345694225149,46.40551860237288,35.91648151969743,hold,0.9981419003872353,15.740036010742188,235,8471.03992843628,0.9981419003872353,0.02,1,0.9,7161.337997436523,-28.38662002563477,-15.289600715637208,13.097019309997561
2024-08-09,36.58000183105469,37.81999969482422,36.209999084472656,37.290000915527344,1149400,40.95240013122559,3.451105398359614,46.12905822876501,35.775742033686164,hold,0.9981723221027212,15.740036010742188,235,8612.040466308594,0.9981723221027212,0.02,1,0.8,7280.738452911377,-27.192615470886228,-13.879595336914063,13.313020133972165
2024-08-12,35.04999923706055,36.68000030517578,34.720001220703125,36.61000061035156,1469700,40.718400115966794,3.4466329821800827,45.88834958923692,35.54845064269667,buy,0.9980926924741477,15.740036010742188,235,8252.48985671997,0.9980926924741477,0.02,1,1.0,6976.267936706543,-30.237320632934573,-17.475101432800287,12.762219200134286
2024-08-13,36.38999938964844,36.5,35.04999923706055,35.209999084472656,1023200,40.512200088500975,3.3894020024009848,45.59630309210245,35.4280970848995,hold,0.9981627968134872,15.740036010742188,235,8567.389892578125,0.9981627968134872,0.02,1,0.9,7242.927967071533,-27.57072032928467,-14.326101074218744,13.244619255065924
2024-08-14,35.65999984741211,36.34000015258789,34.59000015258789,36.34000015258789,1343600,40.297000122070315,3.3479828483908394,45.31897439465658,35.27502584948405,hold,0.9981252577454482,15.740036010742188,235,8395.840000152588,0.9981252577454482,0.02,1,0.8,7097.658058166504,-29.02341941833496,-16.04159999847412,12.981819419860841
2024-08-15,36.970001220703125,37.369998931884766,36.16999816894531,36.459999084472656,730200,40.12560012817383,3.293008781686524,45.065113300703615,35.18608695564404,hold,0.9981915675504478,15.740036010742188,235,8703.690322875977,0.9981915675504478,0.02,1,0.7000000000000001,7358.348331451416,-26.416516685485835,-12.963096771240235,13.4534199142456
2024-08-16,37.09000015258789,37.2400016784668,36.54999923706055,36.84000015258789,613200,39.93080009460449,3.174258542191848,44.69218790789226,35.169412281316724,hold,0.9981974079058266,15.740036010742188,235,8731.890071868896,0.9981974079058266,0.02,1,0.6000000000000001,7382.228118896484,-26.177718811035156,-12.681099281311036,13.49661952972412
2024-08-19,37.529998779296875,37.779998779296875,36.58000183105469,37.279998779296875,885900,39.740000076293946,3.0193099327010624,44.26896497534554,35.21103517724235,hold,0.9982185036985047,15.740036010742188,235,8835.289749145508,0.9982185036985047,0.02,1,0.5000000000000001,7469.787845611572,-25.302121543884283,-11.647102508544926,13.655019035339357
2024-08-20,37.27000045776367,37.75,36.970001220703125,37.27000045776367,875400,39.5768000793457,2.9245215013334667,43.963582331345904,35.1900178273455,hold,0.9982060981408922,15.740036010742188,235,8774.190143585205,0.9982060981408922,0.02,1,0.40000000000000013,7418.048179626465,-25.81951820373535,-12.258098564147947,13.561419639587402
2024-08-21,38.45000076293945,38.540000915527344,36.939998626708984,37.810001373291016,1534400,39.42860008239746,2.783997201236622,43.60459588425239,35.25260428054253,hold,0.9982610558442483,15.740036010742188,235,9051.490215301514,0.9982610558442483,0.02,1,0.30000000000000016,7652.868240356445,-23.471317596435547,-9.485097846984857,13.98621974945069
2024-08-22,37.5099983215332,38.20000076293945,36.7400016784668,38.20000076293945,1321600,39.28220001220703,2.684861655110224,43.309492494872366,35.25490752954169,hold,0.998217555491805,15.740036010742188,235,8830.589641571045,0.998217555491805,0.02,1,0.20000000000000015,7465.807754516602,-25.341922454833988,-11.69410358428955,13.647818870544437
2024-08-23,38.63999938964844,38.93000030517578,37.709999084472656,37.84000015258789,955900,39.16720001220703,2.5828207187950136,43.041431090399556,35.29296893401451,hold,0.9982695916953097,15.740036010742188,235,9096.139892578125,0.9982695916953097,0.02,1,0.10000000000000014,7690.677967071533,-23.09322032928467,-9.038601074218755,14.054619255065914
2024-08-26,38.2400016784668,39.34000015258789,38.06999969482422,38.97999954223633,539600,39.06040000915527,2.505885908894787,42.819228872497455,35.30157114581309,hold,0.9982515229425326,15.740036010742188,235,9002.14043045044,0.9982515229425326,0.02,1,1.3877787807814457e-16,7611.078422546387,-23.889215774536133,-9.978595695495606,13.910620079040527
2024-08-27,37.56999969482422,38.27000045776367,37.5,38.029998779296875,822400,38.96340003967285,2.4667490331268858,42.66352358936318,35.263276489982516,hold,0.9982203970886165,15.740036010742188,235,8844.689964294434,0.9982203970886165,0.02,1,0.0,7477.748027801514,-25.22251972198486,-11.553100357055667,13.669419364929192
2024-08-28,37.20000076293945,37.599998474121094,36.79999923706055,37.5,550400,38.863800048828125,2.4345503740330785,42.515625609877745,35.211974487778505,hold,0.9982027286007821,15.740036010742188,235,8757.740215301514,0.9982027286007821,0.02,1,0.0,7404.118240356445,-25.958817596435544,-12.422597846984862,13.536219749450682
2024-08-29,38.790000915527344,39.27000045776367,37.099998474121094,37.47999954223633,984700,38.808400039672854,2.403259807185562,42.4132897504512,35.20351032889451,hold,0.9982762716762934,15.740036010742188,235,9131.390251159668,0.9982762716762934,0.02,1,0.0,7720.528270721436,-22.79471729278565,-8.686097488403322,14.108619804382327
2024-08-30,38.79999923706055,39.869998931884766,38.31999969482422,39.20000076293945,1649000,38.77660003662109,2.3923998684643446,42.365199839317604,35.188000233924576,hold,0.998276715096154,15.740036010742188,235,9133.73985671997,0.998276715096154,0.02,1,0.0,7722.517936706543,-22.774820632934567,-8.662601432800287,14.11221920013428
2024-09-03,36.369998931884766,37.939998626708984,36.25,37.939998626708984,1324000,38.68860000610351,2.398495118204688,42.286342683410545,35.09085732879648,hold,0.9981617883625413,15.740036010742188,235,8562.689785003662,0.9981617883625413,0.02,1,0.0,7238.9478759765625,-27.610521240234377,-14.37310214996338,13.237419090270997
2024-09-04,36.45000076293945,37.130001068115234,36.0,36.119998931884766,798300,38.60400001525879,2.401419462328,42.20612920875079,35.00187082176679,hold,0.9981658155383459,15.740036010742188,235,8581.490215301514,0.9981658155383459,0.02,1,0.0,7254.868240356445,-27.451317596435544,-14.185097846984862,13.266219749450682
2024-09-05,35.81999969482422,36.75,35.790000915527344,36.63999938964844,966000,38.51580001831055,2.4213833860836838,42.14787509743608,34.88372493918502,hold,0.99813361616643,15.740036010742188,235,8433.439964294434,0.99813361616643,0.02,1,0.0,7129.498027801514,-28.705019721984858,-15.665600357055665,13.039419364929193
2024-09-06,34.310001373291016,35.75,33.7400016784668,35.599998474121094,1287300,38.34660003662109,2.4136130372726017,41.967019592529994,34.72618048071219,buy,0.9980516358285546,15.740036010742188,235,8078.590358734131,0.9980516358285546,0.02,1,1.0,6829.008361816406,-31.709916381835935,-19.214096412658687,12.495819969177248
2024-09-09,34.59000015258789,34.939998626708984,34.31999969482422,34.31999969482422,606400,38.208800048828124,2.4277110878863186,41.8503666806576,34.56723341699865,hold,0.9980673769463586,15.740036010742188,235,8144.3900718688965,0.9980673769463586,0.02,1,0.9,6884.728118896484,-31.15271881103515,-18.556099281311035,12.596619529724116
2024-09-10,34.880001068115234,34.900001525878906,33.939998626708984,34.43000030517578,771800,38.09140007019043,2.4441907090955226,41.757686133833715,34.42511400654715,hold,0.9980834144539146,15.740036010742188,235,8212.540287017822,0.9980834144539146,0.02,1,0.8,6942.438301086426,-30.575616989135746,-17.87459712982178,12.701019859313966
2024-09-11,38.369998931884766,39.099998474121094,37.56999969482422,38.86000061035156,2615100,38.05140007019043,2.4224079243774113,41.68501195675655,34.41778818362432,hold,0.9982574364463536,15.740036010742188,235,9032.689785003662,0.9982574364463536,0.02,1,0.7000000000000001,7636.9478759765625,-23.63052124023437,-9.673102149963375,13.957419090270994
2024-09-12,38.2599983215332,38.79999923706055,37.7400016784668,38.4900016784668,1121500,38.00560005187988,2.395704407519264,41.59915666315878,34.41204344060098,hold,0.998252435189576,15.740036010742188,235,9006.839641571045,0.998252435189576,0.02,1,0.6000000000000001,7615.057754516602,-23.84942245483398,-9.931603584289551,13.91781887054443
2024-09-13,38.22999954223633,38.81999969482422,38.099998474121094,38.33000183105469,996000,37.92520004272461,2.3165015712043364,41.39995239953112,34.45044768591811,hold,0.9982510662875576,15.740036010742188,235,8999.78992843628,0.9982510662875576,0.02,1,0.5000000000000001,7609.087997436523,-23.909120025634767,-10.002100715637209,13.907019309997558
2024-09-16,38.16999816894531,38.4900016784668,37.27000045776367,38.2599983215332,594300,37.86080001831055,2.2623381457097875,41.25430723687523,34.46729279974587,hold,0.9982483218649424,15.740036010742188,235,8985.68960571289,0.9982483218649424,0.02,1,0.40000000000000013,7597.147724151611,-24.028522758483884,-10.14310394287109,13.885418815612795
2024-09-17,38.41999816894531,38.75,38.060001373291016,38.220001220703125,933600,37.799199981689455,2.202362915794636,41.10274435538141,34.4956556079975,hold,0.998259700247122,15.740036010742188,235,9044.43960571289,0.998259700247122,0.02,1,0.30000000000000016,7646.897724151611,-23.53102275848389,-9.555603942871095,13.975418815612795
2024-09-18,37.630001068115234,38.4900016784668,37.13999938964844,38.41999816894531,643400,37.74720001220703,2.174313685562507,41.00867054055079,34.485729483863274,hold,0.9982232296396261,15.740036010742188,235,8858.790287017822,0.9982232296396261,0.02,1,0.20000000000000015,7489.688301086426,-25.103116989135742,-11.412097129821774,13.691019859313968
2024-09-19,38.209999084472656,38.869998931884766,38.04999923706055,38.869998931884766,645400,37.67900001525879,2.1026582285960047,40.83298735815279,34.52501267236478,hold,0.9982501524360282,15.740036010742188,235,8995.089820861816,0.9982501524360282,0.02,1,0.10000000000000014,7605.107906341553,-23.94892093658447,-10.049101791381831,13.89981914520264
2024-09-20,36.88999938964844,38.02000045776367,36.630001068115234,37.900001525878906,854100,37.56559997558594,1.9835691340490489,40.54095367665951,34.59024627451237,hold,0.998187652784845,15.740036010742188,235,8684.889892578125,0.998187652784845,0.02,1,1.3877787807814457e-16,7342.427967071533,-26.575720329284668,-13.15110107421875,13.424619255065917
2024-09-23,37.880001068115234,38.400001525878906,37.20000076293945,37.619998931884766,912300,37.46680000305176,1.8338920298313413,40.21763804779877,34.715961958304746,hold,0.9982349352507376,15.740036010742188,235,8917.540287017822,0.9982349352507376,0.02,1,0.0,7539.438301086426,-24.605616989135736,-10.824597129821779,13.781019859313957
2024-09-24,39.22999954223633,40.13999938964844,39.20000076293945,40.0,1082100,37.41720001220703,1.7483284442090212,40.03969267852057,34.7947073458935,hold,0.9982955718394552,15.740036010742188,235,9234.78992843628,0.9982955718394552,0.02,1,0.0,7808.087997436523,-21.919120025634765,-7.652100715637211,14.267019309997554
2024-09-25,38.45000076293945,39.459999084472656,38.439998626708984,39.34000015258789,725100,37.333800048828124,1.5871020194708871,39.71445307803445,34.953147019621795,hold,0.9982610558442483,15.740036010742188,235,9051.490215301514,0.9982610558442483,0.02,1,0.0,7652.868240356445,-23.471317596435547,-9.485097846984857,13.98621974945069
2024-09-26,41.25,41.27000045776367,39.75,39.93000030517578,1463200,37.34000007629395,1.602012637518243,39.74301903257131,34.93698112001658,sell,0.8751746969701096,1211.9900360107422,206,9709.490036010742,0.9983789018833775,0.02,1,0.25,8210.068088531494,-17.899319114685063,-2.9050996398925832,14.99421947479248
2024-09-27,41.68000030517578,42.380001068115234,41.2599983215332,42.0,1054200,37.380800094604496,1.685582035479297,39.90917314782344,34.85242704138555,sell,0.6593543404065595,3337.670051574707,155,9798.070098876953,0.8763031878951694,0.02,1,0.5,8295.638149261475,-17.04361850738525,-2.0192990112304687,15.024319496154781
2024-09-30,41.68000030517578,42.11000061035156,41.20000076293945,41.810001373291016,948500,37.42140007019043,1.7639796295054295,40.06736951444857,34.77543062593229,sell,0.41262820012539525,5755.110069274902,97,9798.070098876953,0.6593543404065595,0.02,1,0.75,8295.638149261475,-17.04361850738525,-2.0192990112304687,15.024319496154781
2024-10-01,41.41999816894531,41.68000030517578,40.650001525878906,41.36000061035156,686200,37.45520004272461,1.8242785314662575,40.191617839924,34.718782245525226,sell,0.20767533859389298,7743.269981384277,49,9772.849891662598,0.4111124049715841,0.02,1,1.0,8243.897724151611,-17.56102275848389,-2.271501083374028,15.289521675109862
2024-10-02,41.5099983215332,41.849998474121094,40.95000076293945,41.7599983215332,658100,37.51080001831055,1.904523740946864,40.36758562973084,34.654014406890255,sell,0.10613914008051202,8739.509941101074,25,9777.259899139404,0.20803271455780356,0.02,1,1.0,8261.807754516602,-17.381922454833987,-2.227401008605956,15.154521446228031
2024-10-03,40.439998626708984,40.689998626708984,39.70000076293945,40.459999084472656,1078200,37.563399963378906,1.94876030000678,40.48654041338908,34.64025951336873,hold,0.10368688154102473,8739.509941101074,25,9750.509906768799,0.10368688154102473,0.02,1,0.9,8048.877815246582,-19.511221847534177,-2.4949009323120164,17.01632091522216
2024-10-04,41.689998626708984,42.15999984741211,41.220001220703125,41.36000061035156,1357500,37.6481999206543,2.034107506987114,40.69936118113497,34.59703866017363,sell,0.055406183275075425,9239.789924621582,13,9781.759906768799,0.10655035245206813,0.02,1,1.0,8297.627815246582,-17.02372184753418,-2.182400932312012,14.841320915222168
2024-10-07,42.65999984741211,43.31999969482422,41.849998474121094,42.599998474121094,1585600,37.73479988098145,2.152456504353147,40.96348463751117,34.506115124451725,sell,0.03048894429050284,9495.749923706055,7,9794.36992263794,0.05662232511093385,0.02,1,1.0,8490.658058166504,-15.093419418334964,-2.0563007736206007,13.037118644714363
2024-10-08,42.43000030517578,42.5,40.68000030517578,41.0099983215332,1148300,37.824799880981445,2.2525368237322803,41.203605116579865,34.445994645383024,sell,0.017331171447675955,9623.039924621582,4,9792.759925842285,0.030329550033432923,0.02,1,1.0,8444.888149261475,-15.551118507385253,-2.0724007415771517,13.478717765808101
2024-10-09,43.29999923706055,43.540000915527344,42.65999984741211,42.84000015258789,1506400,37.93619987487793,2.3817782240689453,41.50886721098135,34.36353253877451,sell,0.01768025266172608,9623.039924621582,4,9796.239921569824,0.01768025266172608,0.02,1,1.0,8618.017936706543,-13.819820632934565,-2.037600784301763,11.782219848632803
2024-10-10,43.93000030517578,44.040000915527344,43.029998779296875,43.15999984741211,858300,38.05359985351563,2.528174653945723,41.84586183443421,34.261337872597046,sell,0.01793288156364322,9623.039924621582,4,9798.759925842285,0.01793288156364322,0.02,1,1.0,8743.388149261475,-12.566118507385248,-2.012400741577147,10.5537177658081
2024-10-11,42.43000030517578,43.439998626708984,42.290000915527344,42.7400016784668,1589400,38.169599838256836,2.593733163900412,42.06019958410745,34.27900009240622,sell,0.017331171447675955,9623.039924621582,4,9792.759925842285,0.017331171447675955,0.02,1,1.0,8444.888149261475,-15.551118507385253,-2.0724007415771517,13.478717765808101
2024-10-14,40.25,41.95000076293945,40.119998931884766,41.91999816894531,1421400,38.27039985656738,2.5742283590286377,42.13174239511034,34.40905731802442,hold,0.016455370301059664,9623.039924621582,4,9784.039924621582,0.016455370301059664,0.02,1,0.9,8011.068088531494,-19.889319114685055,-2.1596007537841744,17.72971836090088
2024-10-15,38.88999938964844,39.900001525878906,38.7400016784668,39.5,1315400,38.370599822998045,2.4961694366755096,42.11485397801131,34.62634566798478,hold,0.015908207595828408,9623.039924621582,4,9778.599922180176,0.015908207595828408,0.02,1,0.8,7740.427967071533,-22.595720329284664,-2.214000778198244,20.38171955108642
2024-10-16,39.16999816894531,40.0,38.959999084472656,39.40999984741211,877700,38.467399749755856,2.4292281686175525,42.11124200268218,34.82355749682953,hold,0.01602090796063206,9623.039924621582,4,9779.719917297363,0.01602090796063206,0.02,1,0.7000000000000001,7796.147724151611,-22.038522758483893,-2.2028008270263633,19.83572193145753
2024-10-17,38.599998474121094,39.119998931884766,38.150001525878906,38.650001525878906,1171900,38.544199752807614,2.369595549375217,42.09859307687044,34.989806428744785,hold,0.015791454121242634,9623.039924621582,4,9777.439918518066,0.015791454121242634,0.02,1,0.6000000000000001,7682.717784881592,-23.17282215118408,-2.2256008148193396,20.947221336364738
2024-10-18,39.099998474121094,39.45000076293945,38.7599983215332,39.20000076293945,771200,38.606599731445314,2.3416079942818286,42.11901172286806,35.09418774002257,hold,0.015992735289505674,9623.039924621582,4,9779.439918518066,0.015992735289505674,0.02,1,0.5000000000000001,7782.217784881592,-22.177822151184078,-2.2056008148193307,19.972221336364747
2024-10-21,39.34000015258789,39.4900016784668,38.66999816894531,38.90999984741211,674300,38.66179969787598,2.3253338459394723,42.14980046678519,35.17379892896677,hold,0.016089321685546505,9623.039924621582,4,9780.399925231934,0.016089321685546505,0.02,1,0.40000000000000013,7829.978118896484,-21.700218811035153,-2.19600074768066,19.504218063354493
2024-10-22,40.61000061035156,40.849998474121094,39.43000030517578,39.439998626708984,818300,38.7729997253418,2.2816204820424963,42.195430448405546,35.35056900227805,hold,0.016600105835602175,9623.039924621582,4,9785.479927062988,0.016600105835602175,0.02,1,0.30000000000000016,8082.708209991455,-19.17291790008545,-2.1452007293701225,17.027717170715327
2024-10-23,39.79999923706055,40.66999816894531,39.56999969482422,40.369998931884766,722400,38.84119972229004,2.2597962911518765,42.23089415901786,35.45150528556223,hold,0.016274390960009724,9623.039924621582,4,9782.239921569824,0.016274390960009724,0.02,1,0.20000000000000015,7921.517936706543,-20.784820632934576,-2.1776007843017586,18.607219848632816
2024-10-24,40.380001068115234,40.43000030517578,39.599998474121094,40.22999954223633,550200,38.9355997467041,2.222471474554465,42.26930695853579,35.601892534872405,hold,0.016507641165903482,9623.039924621582,4,9784.559928894043,0.016507641165903482,0.02,1,0.10000000000000014,8036.938301086426,-19.630616989135742,-2.1544007110595675,17.476216278076173
2024-10-25,40.83000183105469,41.33000183105469,40.400001525878906,40.66999816894531,584500,39.012799758911136,2.2198399597706953,42.34255969856718,35.68303981925509,hold,0.01668853470135409,9623.039924621582,4,9786.3599319458,0.01668853470135409,0.02,1,1.3877787807814457e-16,8126.488452911377,-18.73511547088623,-2.1364006805419944,16.59871479034424
2024-10-28,42.029998779296875,42.279998779296875,41.040000915527344,41.08000183105469,750800,39.11159973144531,2.242334073567667,42.47510084179681,35.74809862109381,hold,0.017170590256447675,9623.039924621582,4,9791.15991973877,0.017170590256447675,0.02,1,0.0,8365.287845611572,-16.34712154388428,-2.0884008026123,14.258720741271981
2024-10-29,40.540000915527344,42.0099983215332,40.36000061035156,41.61000061035156,694700,39.17179977416992,2.239409128019947,42.53091346619984,35.81268608214,hold,0.016571966321647962,9623.039924621582,4,9785.199928283691,0.016571966321647962,0.02,1,0.0,8068.778270721436,-19.31221729278565,-2.14800071716309,17.16421657562256
2024-10-30,38.68000030517578,40.33000183105469,38.599998474121094,40.33000183105469,876900,39.199999771118165,2.223795124247495,42.535692457489404,35.864307084746926,hold,0.015823665378793303,9623.039924621582,4,9777.759925842285,0.015823665378793303,0.02,1,0.0,7698.638149261475,-23.01361850738526,-2.2224007415771463,20.791217765808113
2024-10-31,38.38999938964844,39.040000915527344,38.220001220703125,38.54999923706055,725500,39.198799743652344,2.2242242540326864,42.535136124701374,35.862463362603314,hold,0.015706891841836764,9623.039924621582,4,9776.599922180176,0.015706891841836764,0.02,1,0.0,7640.927967071533,-23.590720329284665,-2.234000778198242,21.35671955108642
2024-11-01,39.16999816894531,39.560001373291016,38.47999954223633,38.810001373291016,426200,39.231999740600585,2.210850655275262,42.54827572351348,35.915723757687694,hold,0.01602090796063206,9623.039924621582,4,9779.719917297363,0.01602090796063206,0.02,1,0.0,7796.147724151611,-22.038522758483893,-2.2028008270263633,19.83572193145753
2024-11-04,39.75,40.970001220703125,39.15999984741211,39.29999923706055,1180400,39.254199752807615,2.210357752014931,42.56973638083001,35.93866312478522,hold,0.016254278373961033,9623.039924621582,4,9782.039924621582,0.016254278373961033,0.02,1,0.0,7911.568088531494,-20.884319114685056,-2.1796007537841833,18.704718360900873
2024-11-05,39.619998931884766,40.31999969482422,38.810001373291016,39.91999816894531,720500,39.281799697875975,2.206046938552568,42.59087010570482,35.97272929004713,hold,0.01620198057337112,9623.039924621582,4,9781.519920349121,0.01620198057337112,0.02,1,0.0,7885.6978759765625,-21.143021240234372,-2.18480079650879,18.958220443725583
2024-11-06,37.599998474121094,38.08000183105469,36.630001068115234,37.75,1449100,39.28239967346192,2.205575910569784,42.59076353931659,35.974035807607244,hold,0.015388644648187424,9623.039924621582,4,9773.439918518066,0.015388644648187424,0.02,1,0.0,7483.717784881592,-25.162822151184084,-2.265600814819335,22.897221336364748
2024-11-07,37.68000030517578,38.72999954223633,37.540000915527344,38.36000061035156,890900,39.291999664306644,2.1973563907416653,42.58803425041914,35.995965078194146,hold,0.015420882277064356,9623.039924621582,4,9773.759925842285,0.015420882277064356,0.02,1,0.0,7499.638149261475,-25.00361850738525,-2.262400741577153,22.7412177658081
2024-11-08,36.66999816894531,37.529998779296875,35.869998931884766,37.150001525878906,934400,39.249599609375,2.2274877454653597,42.590831227573034,35.90836799117696,hold,0.015013735697385061,9623.039924621582,4,9769.719917297363,0.015013735697385061,0.02,1,0.0,7298.647724151611,-27.013522758483887,-2.3028008270263634,24.710721931457524
2024-11-11,38.189998626708984,38.36000061035156,36.7599983215332,37.0,1492300,39.23739959716797,2.231667048197461,42.58490016946416,35.88989902487178,hold,0.01562634216847347,9623.039924621582,4,9775.799919128418,0.01562634216847347,0.02,1,0.0,7601.127815246582,-23.98872184753418,-2.242000808715816,21.746721038818364
2024-11-12,37.029998779296875,37.63999938964844,36.72999954223633,37.16999816894531,837000,39.25059959411621,2.216259363211032,42.57498863893276,35.92621054929966,hold,0.01515889580498724,9623.039924621582,4,9771.15991973877,0.01515889580498724,0.02,1,0.0,7370.287845611572,-26.297121543884273,-2.2884008026123004,24.008720741271972
2024-11-13,38.380001068115234,39.77000045776367,38.08000183105469,38.08000183105469,2015600,39.289199600219725,2.1830448808699625,42.56376692152467,36.01463227891478,hold,0.01570286536256395,9623.039924621582,4,9776.559928894043,0.01570286536256395,0.02,1,0.0,7638.938301086426,-23.610616989135746,-2.23440071105957,21.376216278076175
2024-11-14,37.900001525878906,38.70000076293945,37.630001068115234,38.220001220703125,942600,39.33079963684082,2.1348734981236617,42.53310988402632,36.12848938965533,hold,0.015509523335686668,9623.039924621582,4,9774.639930725098,0.015509523335686668,0.02,1,0.0,7543.4183921813965,-24.56581607818603,-2.253600692749025,22.312215385437007
2024-11-15,38.13999938964844,38.54999923706055,37.310001373291016,37.56999969482422,1320500,39.40739959716797,2.0164768736985366,42.43211490771577,36.38268428662016,hold,0.015606203074293725,9623.039924621582,4,9775.599922180176,0.015606203074293725,0.02,1,0.0,7591.177967071533,-24.08822032928467,-2.2440007781982407,21.84421955108643
2024-11-18,38.7400016784668,39.279998779296875,38.04999923706055,38.189998626708984,1368100,39.49039962768555,1.8959484323362759,42.334322276189965,36.64647697918113,hold,0.015847822438336143,9623.039924621582,4,9777.99993133545,0.015847822438336143,0.02,1,0.0,7710.578422546387,-22.894215774536132,-2.220000686645507,20.674215087890627
2024-11-19,39.13999938964844,39.650001525878906,38.7400016784668,39.130001068115234,1240100,39.57559959411621,1.7764930839028605,42.2403392199705,36.910859968261924,hold,0.0160088345949117,9623.039924621582,4,9779.599922180176,0.0160088345949117,0.02,1,0.0,7790.177967071533,-22.09822032928467,-2.204000778198245,19.894219551086422
2024-11-20,38.7400016784668,39.83000183105469,38.18000030517578,38.59000015258789,1634500,39.58299964904785,1.772133897943584,42.24120049596323,36.92479880213247,hold,0.015847822438336143,9623.039924621582,4,9777.99993133545,0.015847822438336143,0.02,1,0.0,7710.578422546387,-22.894215774536132,-2.220000686645507,20.674215087890627
2024-11-21,39.630001068115234,39.630001068115234,37.83000183105469,38.529998779296875,1219300,39.61039970397949,1.761821920684817,42.25313258500672,36.96766682295226,hold,0.01620600450488515,9623.039924621582,4,9781.559928894043,0.01620600450488515,0.02,1,0.0,7887.688301086426,-21.123116989135738,-2.1844007110595753,18.938716278076164
2024-11-22,38.2599983215332,39.22999954223633,37.849998474121094,38.56999969482422,1317300,39.61099967956543,1.761347285916748,42.25302060844055,36.96897875069031,hold,0.015654535823279823,9623.039924621582,4,9776.079917907715,0.015654535823279823,0.02,1,0.0,7615.057754516602,-23.84942245483398,-2.2392008209228487,21.61022163391113
2024-11-25,38.84000015258789,39.36000061035156,38.529998779296875,38.61000061035156,1303300,39.62439971923828,1.7526879979080583,42.25343171610037,36.995367722376194,hold,0.015888080033366662,9623.039924621582,4,9778.399925231934,0.015888080033366662,0.02,1,0.0,7730.478118896484,-22.695218811035154,-2.2160007476806687,20.479218063354487
2024-11-26,38.029998779296875,38.599998474121094,37.970001220703125,38.34000015258789,824500,39.61659973144531,1.7590137250163351,42.255120318969816,36.97807914392081,hold,0.015561893244325843,9623.039924621582,4,9775.15991973877,0.015561893244325843,0.02,1,0.0,7569.287845611572,-24.30712154388428,-2.248400802612305,22.058720741271973
2024-11-27,38.560001373291016,39.119998931884766,37.9900016784668,38.13999938964844,1156000,39.63519973754883,1.7424171738869512,42.24882549837926,37.0215739767184,hold,0.015775349237786822,9623.039924621582,4,9777.279930114746,0.015775349237786822,0.02,1,0.0,7674.758361816406,-23.25241638183594,-2.2272006988525384,21.0252156829834
2024-11-29,38.459999084472656,38.72999954223633,37.38999938964844,37.97999954223633,1013300,39.640199737548826,1.7385984999560105,42.248097487482845,37.03230198761481,hold,0.015735080882817394,9623.039924621582,4,9776.879920959473,0.015735080882817394,0.02,1,0.0,7654.857906341553,-23.451420936584476,-2.2312007904052744,21.2202201461792
