date,close,high,low,open,volume,short_ma,long_ma,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength,buy_hold_value
2024-06-28,40.75,41.529998779296875,40.560001373291016,41.529998779296875,1554900,43.49400024414062,45.51502044677734,hold,0.24643525737206218,7102.646450042725,57,9425.396450042725,0.24643525737206218,0.02,1,0.0,8110.568088531494
2024-07-01,40.369998931884766,41.5,40.13999938964844,40.75,789300,43.17750015258789,45.41031158447266,hold,0.2446995368532381,7102.646450042725,57,9403.736389160156,0.2446995368532381,0.02,1,0.0,8034.9478759765625
2024-07-02,40.54999923706055,41.5,40.11000061035156,41.02000045776367,758600,42.88400020599365,45.32552947998047,hold,0.2455227149760761,7102.646450042725,57,9413.996406555176,0.2455227149760761,0.02,1,0.0,8070.767936706543
2024-07-03,42.25,42.790000915527344,40.93000030517578,41.16999816894531,695400,42.71950016021729,45.29465812683105,hold,0.25320956995480504,7102.646450042725,57,9510.896450042725,0.25320956995480504,0.02,1,0.0,8409.068088531494
2024-07-05,41.38999938964844,42.45000076293945,41.22999954223633,42.209999084472656,649700,42.44750003814697,45.23065818786621,hold,0.2493406023996305,7102.646450042725,57,9461.876415252686,0.2493406023996305,0.02,1,0.0,8237.927967071533
2024-07-08,41.5,41.900001525878906,41.2599983215332,41.40999984741211,484800,42.16900005340576,45.19912254333496,hold,0.2498377071458718,7102.646450042725,57,9468.146450042725,0.2498377071458718,0.02,1,0.0,8259.818088531494
2024-07-09,40.22999954223633,41.63999938964844,40.15999984741211,41.5,1203300,41.90900001525879,45.13740837097168,hold,0.2440580481697283,7102.646450042725,57,9395.756423950195,0.2440580481697283,0.02,1,0.0,8007.087997436523
2024-07-10,41.619998931884766,42.15999984741211,40.31999969482422,40.31999969482422,950800,41.69699993133545,45.090950393676756,hold,0.25037924506482706,7102.646450042725,57,9474.986389160156,0.25037924506482706,0.02,1,0.0,8283.697875976562
2024-07-11,42.560001373291016,42.84000015258789,41.56999969482422,42.810001373291016,1181400,41.583499908447266,45.00216667175293,hold,0.25459444199370324,7102.646450042725,57,9528.566528320312,0.25459444199370324,0.02,1,0.0,8470.758361816406
2024-07-12,42.81999969482422,42.880001068115234,42.18000030517578,42.560001373291016,770000,41.50499992370605,44.94884719848633,hold,0.2557519806863594,7102.646450042725,57,9543.386432647705,0.2557519806863594,0.02,1,0.0,8522.498027801514
2024-07-15,41.709999084472656,42.779998779296875,41.220001220703125,41.599998474121094,744900,41.41149978637695,44.870540161132816,hold,0.25078488997795495,7102.646450042725,57,9480.116397857666,0.25078488997795495,0.02,1,0.0,8301.607906341553
2024-07-16,42.619998931884766,42.650001525878906,41.18000030517578,41.849998474121094,703700,41.42149982452393,44.79311080932617,hold,0.25486187662627113,7102.646450042725,57,9531.986389160156,0.25486187662627113,0.02,1,0.0,8482.697875976562
2024-07-17,40.939998626708984,42.279998779296875,40.040000915527344,42.0,1473100,41.35949974060058,44.662568969726564,hold,0.24730012080940503,7102.646450042725,57,9436.226371765137,0.24730012080940503,0.02,1,0.0,8148.377815246582
2024-07-18,39.63999938964844,41.650001525878906,39.41999816894531,40.959999084472656,1533600,41.263499641418456,44.500452194213864,hold,0.24134260369832627,7102.646450042725,57,9362.126415252686,0.24134260369832627,0.02,1,0.0,7889.677967071533
2024-07-19,39.650001525878906,39.88999938964844,38.66999816894531,39.5,994600,41.22649974822998,44.3375399017334,hold,0.24138880054900957,7102.646450042725,57,9362.696537017822,0.24138880054900957,0.02,1,0.0,7891.6683921813965
2024-07-22,39.72999954223633,40.290000915527344,39.060001373291016,40.290000915527344,750000,41.174499702453616,44.18239990234375,hold,0.24175808490918616,7102.646450042725,57,9367.256423950195,0.24175808490918616,0.02,1,0.0,7907.587997436523
2024-07-23,38.72999954223633,39.45000076293945,38.56999969482422,39.0,703200,41.07699966430664,43.990999908447264,hold,0.2371159153284434,7102.646450042725,57,9310.256423950195,0.2371159153284434,0.02,1,0.0,7708.587997436523
2024-07-24,37.810001373291016,38.7599983215332,37.310001373291016,38.5,1619300,40.955999755859374,43.811399917602536,hold,0.23279464133737918,7102.646450042725,57,9257.816528320312,0.23279464133737918,0.02,1,0.0,7525.508361816406
2024-07-25,37.45000076293945,38.5,37.2400016784668,37.720001220703125,928600,40.68999977111817,43.59839996337891,hold,0.2310903460750275,7102.646450042725,57,9237.296493530273,0.2310903460750275,0.02,1,0.0,7453.868240356445
2024-07-26,38.33000183105469,38.900001525878906,37.77000045776367,38.630001068115234,769300,40.53249988555908,43.374800033569336,hold,0.23524310359568,7102.646450042725,57,9287.456554412842,0.23524310359568,0.02,1,0.0,7628.988452911377
2024-07-29,37.93000030517578,38.18000030517578,37.380001068115234,38.119998931884766,789000,40.39149990081787,43.17380004882813,hold,0.23336105607302138,7102.646450042725,57,9264.656467437744,0.23336105607302138,0.02,1,0.0,7549.388149261475
2024-07-30,37.72999954223633,38.22999954223633,37.459999084472656,37.7400016784668,742200,40.25949993133545,42.969000015258786,hold,0.23241655427823754,7102.646450042725,57,9253.256423950195,0.23241655427823754,0.02,1,0.0,7509.587997436523
2024-07-31,38.060001373291016,38.68000030517578,37.900001525878906,38.189998626708984,1017000,40.13500003814697,42.77320007324219,hold,0.23397373947343653,7102.646450042725,57,9272.066528320312,0.23397373947343653,0.02,1,0.0,7575.258361816406
2024-08-01,36.630001068115234,38.66999816894531,36.15999984741211,37.900001525878906,1638700,39.854000091552734,42.52780006408691,hold,0.22717993827692165,7102.646450042725,57,9190.556510925293,0.22717993827692165,0.02,1,0.0,7290.688301086426
2024-08-02,35.209999084472656,36.0,34.630001068115234,36.0,1238900,39.545000076293945,42.285800018310546,hold,0.2203133326543724,7102.646450042725,57,9109.616397857666,0.2203133326543724,0.02,1,0.0,7008.107906341553
2024-08-05,33.880001068115234,35.029998779296875,32.2400016784668,32.9900016784668,1967300,39.16400012969971,42.01320007324219,hold,0.21377035898954272,7102.646450042725,57,9033.806510925293,0.21377035898954272,0.02,1,0.0,6743.438301086426
2024-08-06,34.33000183105469,34.5099983215332,33.619998931884766,33.90999984741211,1037900,38.86900024414062,41.727400131225586,hold,0.21599641133186506,7102.646450042725,57,9059.456554412842,0.21599641133186506,0.02,1,0.0,6832.988452911377
2024-08-07,34.7599983215332,35.79999923706055,34.720001220703125,35.47999954223633,1298900,38.52600021362305,41.43360008239746,hold,0.21811176165070434,7102.646450042725,57,9083.966354370117,0.21811176165070434,0.02,1,0.0,6918.557754516602
2024-08-08,35.97999954223633,36.529998779296875,35.0,35.470001220703125,975100,38.197000122070314,41.16100006103515,hold,0.22405184187574123,7102.646450042725,57,9153.506423950195,0.22405184187574123,0.02,1,0.0,7161.337997436523
2024-08-09,36.58000183105469,37.81999969482422,36.209999084472656,37.290000915527344,1149400,37.885000228881836,40.95240013122559,hold,0.2269402153869037,7102.646450042725,57,9187.706554412842,0.2269402153869037,0.02,1,0.0,7280.738452911377
2024-08-12,35.04999923706055,36.68000030517578,34.720001220703125,36.61000061035156,1469700,37.55200023651123,40.718400115966794,hold,0.21953197575830924,7102.646450042725,57,9100.496406555176,0.21953197575830924,0.02,1,0.0,6976.267936706543
2024-08-13,36.38999938964844,36.5,35.04999923706055,35.209999084472656,1023200,37.24050025939941,40.512200088500975,hold,0.22602788479993352,7102.646450042725,57,9176.876415252686,0.22602788479993352,0.02,1,0.0,7242.927967071533
2024-08-14,35.65999984741211,36.34000015258789,34.59000015258789,36.34000015258789,1343600,36.97650032043457,40.297000122070315,hold,0.22250254049548843,7102.646450042725,57,9135.266441345215,0.22250254049548843,0.02,1,0.0,7097.658058166504
2024-08-15,36.970001220703125,37.369998931884766,36.16999816894531,36.459999084472656,730200,36.843000411987305,40.12560012817383,hold,0.2288061448730141,7102.646450042725,57,9209.936519622803,0.2288061448730141,0.02,1,0.0,7358.348331451416
2024-08-16,37.09000015258789,37.2400016784668,36.54999923706055,36.84000015258789,613200,36.71500034332276,39.93080009460449,hold,0.22937846199933473,7102.646450042725,57,9216.776458740234,0.22937846199933473,0.02,1,0.0,7382.228118896484
2024-08-19,37.529998779296875,37.779998779296875,36.58000183105469,37.279998779296875,885900,36.60500030517578,39.740000076293946,hold,0.2314697223538582,7102.646450042725,57,9241.856380462646,0.2314697223538582,0.02,1,0.0,7469.787845611572
2024-08-20,37.27000045776367,37.75,36.970001220703125,37.27000045776367,875400,36.532000350952146,39.5768000793457,hold,0.230235355803246,7102.646450042725,57,9227.036476135254,0.230235355803246,0.02,1,0.0,7418.048179626465
2024-08-21,38.45000076293945,38.540000915527344,36.939998626708984,37.810001373291016,1534400,36.56400032043457,39.42860008239746,hold,0.2358059101098344,7102.646450042725,57,9294.296493530273,0.2358059101098344,0.02,1,0.0,7652.868240356445
2024-08-22,37.5099983215332,38.20000076293945,36.7400016784668,38.20000076293945,1321600,36.567000198364255,39.28220001220703,hold,0.23137490886366804,7102.646450042725,57,9240.716354370117,0.23137490886366804,0.02,1,0.0,7465.807754516602
2024-08-23,38.63999938964844,38.93000030517578,37.709999084472656,37.84000015258789,955900,36.58250007629395,39.16720001220703,hold,0.23669532974852675,7102.646450042725,57,9305.126415252686,0.23669532974852675,0.02,1,0.0,7690.677967071533
2024-08-26,38.2400016784668,39.34000015258789,38.06999969482422,38.97999954223633,539600,36.5980001449585,39.06040000915527,hold,0.2348204499095903,7102.646450042725,57,9282.326545715332,0.2348204499095903,0.02,1,0.0,7611.078422546387
2024-08-27,37.56999969482422,38.27000045776367,37.5,38.029998779296875,822400,36.59000015258789,38.96340003967285,hold,0.23165927917742934,7102.646450042725,57,9244.136432647705,0.23165927917742934,0.02,1,0.0,7477.748027801514
2024-08-28,37.20000076293945,37.599998474121094,36.79999923706055,37.5,550400,36.547000122070315,38.863800048828125,hold,0.22990234788200994,7102.646450042725,57,9223.046493530273,0.22990234788200994,0.02,1,0.0,7404.118240356445
2024-08-29,38.790000915527344,39.27000045776367,37.099998474121094,37.47999954223633,984700,36.65500011444092,38.808400039672854,hold,0.2373960542494891,7102.646450042725,57,9313.676502227783,0.2373960542494891,0.02,1,0.0,7720.528270721436
2024-08-30,38.79999923706055,39.869998931884766,38.31999969482422,39.20000076293945,1649000,36.83450012207031,38.77660003662109,hold,0.23744271516759236,7102.646450042725,57,9314.246406555176,0.23744271516759236,0.02,1,0.0,7722.517936706543
2024-09-03,36.369998931884766,37.939998626708984,36.25,37.939998626708984,1324000,36.95900001525879,38.68860000610351,hold,0.2259317237542369,7102.646450042725,57,9175.736389160156,0.2259317237542369,0.02,1,0.0,7238.9478759765625
2024-09-04,36.45000076293945,37.130001068115234,36.0,36.119998931884766,798300,37.064999961853026,38.60400001525879,hold,0.22631622463955853,7102.646450042725,57,9180.296493530273,0.22631622463955853,0.02,1,0.0,7254.868240356445
