date,close,high,low,open,volume,sma,std,upper_band,lower_band,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2025-01-08,14.7272310256958,14.826337940540217,14.241609222296052,14.588482479097923,1916800,16.77896381378174,1.778221086134543,19.446295442983555,14.111632184579925,hold,0.9983154673184094,13.468896865844727,542,7995.628112792969,0.9983154673184094,0.02,1,0.40000000000000013
2025-01-10,15.113746643066406,15.440798134156541,15.064193186353506,15.18312091537232,2758400,16.717462730407714,1.7816389498267524,19.389921155147842,14.045004305667586,hold,0.9983584764684076,13.468896865844727,542,8205.119577407837,0.9983584764684076,0.02,1,0.30000000000000016
2025-01-13,15.04437255859375,15.232674562269484,14.776784456095323,15.113746831765823,1824300,16.64807472229004,1.777807612877868,19.31478614160684,13.98136330297324,hold,0.9983509193971016,13.468896865844727,542,8167.518823623657,0.9983509193971016,0.02,1,0.20000000000000015
2025-01-14,14.994818687438965,15.113746414660488,14.826337504253415,15.074103838919982,1673900,16.581518840789794,1.776129069545996,19.245712445108786,13.9173252364708,hold,0.998345478642885,13.468896865844727,542,8140.660625457764,0.998345478642885,0.02,1,0.10000000000000014
2025-01-15,15.084014892578125,15.103835708099497,14.885802011596551,15.004729740185496,1538500,16.517893886566164,1.771556489553065,19.175228620895762,13.860559152236565,hold,0.9983552462213152,13.468896865844727,542,8189.0049686431885,0.9983552462213152,0.02,1,1.3877787807814457e-16
2025-01-16,14.588482856750488,14.965087819693435,14.489375939340487,14.955176938921714,2150400,16.44569637298584,1.7752277739720406,19.1085380339439,13.782854712027778,hold,0.9982994733065312,13.468896865844727,542,7920.426605224609,0.9982994733065312,0.02,1,0.0
2025-01-17,14.548839569091797,14.786695025088335,14.350625743941114,14.499286112804127,2059300,16.372514839172364,1.7765198654532814,19.037294637352286,13.707735040992443,hold,0.9982948475412519,13.468896865844727,542,7898.939943313599,0.9982948475412519,0.02,1,0.0
2025-01-21,14.548839569091797,14.707409873089489,14.271340591942268,14.707409873089489,2613900,16.2886283493042,1.7612558447154758,18.930512116377415,13.646744582230987,hold,0.9982948475412519,13.468896865844727,542,7898.939943313599,0.9982948475412519,0.02,1,0.0
2025-01-22,14.22178840637207,14.489375564205366,14.182145829465153,14.38035871399974,2511400,16.19896553039551,1.7498129995537062,18.823685029726068,13.574246031064948,hold,0.9982557034242944,13.468896865844727,542,7721.678213119507,0.9982557034242944,0.02,1,0.0
2025-01-23,14.70741081237793,14.75696427183033,14.172235529629976,14.251520686692368,1831300,16.107354431152345,1.7040983876828588,18.663502012676634,13.551206849628056,hold,0.9983132010134144,13.468896865844727,542,7984.885557174683,0.9983132010134144,0.02,1,0.0
2025-01-24,14.677678108215332,14.806515770741186,14.51910685981128,14.766873194928563,1476000,16.016677951812746,1.6554840529396737,18.499904031222258,13.533451872403235,hold,0.9983097898249682,13.468896865844727,542,7968.770431518555,0.9983097898249682,0.02,1,0.0
2025-01-27,14.737141609191895,14.925444554570426,14.499286152543448,14.568660424444186,1286200,15.922794075012208,1.5896820586923093,18.307317163050673,13.538270986973744,hold,0.9983165982431398,13.468896865844727,542,8000.999649047852,0.9983165982431398,0.02,1,0.0
2025-01-28,14.766873359680176,14.955176305756169,14.657856511267571,14.786695120384415,942800,15.837724704742431,1.5333495001376467,18.1377489549489,13.537700454535962,hold,0.9983199819245785,13.468896865844727,542,8017.1142578125,0.9983199819245785,0.02,1,0.0
2025-01-29,15.133567810058594,15.133567810058594,14.776783691846736,14.816426266630994,1251400,15.756548328399658,1.4576992908424162,17.943097264663283,13.569999392136033,hold,0.9983606229266772,13.468896865844727,542,8215.862649917603,0.9983606229266772,0.02,1,0.0
2025-01-30,15.420977592468262,15.579547900643181,14.984908299833647,15.212853826700284,1569500,15.67901741027832,1.365709984330214,17.72758238677364,13.630452433782999,hold,0.9983911277988848,13.468896865844727,542,8371.638751983643,0.9983911277988848,0.02,1,0.0
2025-01-31,15.232674598693848,15.559726094649358,15.202942902285235,15.559726094649358,1385700,15.595808811187744,1.2572371665566688,17.481664561022747,13.709953061352742,hold,0.9983712716654145,13.468896865844727,542,8269.57852935791,0.9983712716654145,0.02,1,0.0
2025-02-03,15.034461975097656,15.232674863186057,14.667767895845714,14.816427325623613,1222900,15.505768604278565,1.1233381266174278,17.190775794204708,13.820761414352424,hold,0.9983498341316766,13.468896865844727,542,8162.147287368774,0.9983498341316766,0.02,1,0.0
2025-02-04,15.559725761413574,15.787671282740702,15.183120816073565,15.232674272462381,1676800,15.43407112121582,0.9932150475696213,16.923893692570253,13.944248549861388,hold,0.998405451452617,13.468896865844727,542,8446.840259552002,0.998405451452617,0.02,1,0.0
2025-02-05,15.500263214111328,15.629101829678183,15.411067176783998,15.411067176783998,1406900,15.38144733428955,0.9139216018521431,16.752329737067765,14.010564931511336,hold,0.9983993441917618,13.468896865844727,542,8414.611558914185,0.9983993441917618,0.02,1,0.0
2025-02-06,15.272316932678223,15.698475336754765,15.23267435637949,15.589457543068074,1178200,15.32923475265503,0.8396487134286927,16.588707822798067,14.06976168251199,hold,0.998375492485607,13.468896865844727,542,8291.064674377441,0.998375492485607,0.02,1,0.0
2025-02-07,15.242585182189941,15.480440639131054,15.143478269221026,15.411066367144954,1356600,15.277956848144532,0.7597633771567158,16.417601913879604,14.138311782409458,hold,0.9983723289253653,13.468896865844727,542,8274.950065612793,0.9983723289253653,0.02,1,0.0
2025-02-10,15.5200834274292,15.53990518835535,15.272317086773807,15.331781424398677,1200000,15.231846599578857,0.6661897763956964,16.2311312641724,14.232561934985313,hold,0.998401385071446,13.468896865844727,542,8425.35411453247,0.998401385071446,0.02,1,0.0
2025-02-11,15.490351676940918,15.619190287048914,15.331781370701409,15.529994253500796,1438500,15.196993522644043,0.6018353405133117,16.09974653341401,14.294240511874076,hold,0.9983983216488713,13.468896865844727,542,8409.239505767822,0.9983983216488713,0.02,1,0.0
2025-02-12,15.579546928405762,15.648921197614609,15.252495451916154,15.47052913947354,1751100,15.173100032806396,0.5602156545723818,16.013423514664968,14.332776550947823,hold,0.998407476895346,13.468896865844727,542,8457.583332061768,0.998407476895346,0.02,1,0.0
2025-02-13,15.857046127319336,15.906598640344328,15.559726323401378,15.589458020247093,1724500,15.15915319442749,0.5331526827070384,15.958882218488048,14.359424170366934,hold,0.9984353025322941,13.468896865844727,542,8607.987897872925,0.9984353025322941,0.02,1,0.0
2025-02-14,15.95615291595459,16.104812344146815,15.75793908482683,16.02552718975715,2550900,15.15254093170166,0.5207892179846985,15.933724758678707,14.371357104724613,sell,0.8750209923975729,1082.5311422348022,475,8661.703777313232,0.9984450060620726,0.02,1,0.25
2025-02-18,16.243560791015625,16.848111270929632,16.144455766373543,16.23364991048998,3445800,15.148235969543457,0.5105601318829621,15.9140761673679,14.382395771719013,sell,0.6591048578903629,2999.271315574646,357,8798.222517967224,0.8769602450922196,0.02,1,0.5
2025-02-19,14.826337814331055,15.648921987015271,14.608303170621511,15.44079822373652,7911800,15.12246826171875,0.49299652008036243,15.861963041839292,14.382973481598206,hold,0.6383053253892116,2999.271315574646,357,8292.273915290833,0.6383053253892116,0.02,1,0.4
2025-02-20,15.857046127319336,15.906598640344328,14.965087660719064,15.014640173744056,4984600,15.112954025268555,0.47336205991277885,15.822997115137724,14.402910935399387,sell,0.4101479464719378,5108.258450508118,224,8660.236783027649,0.6536732896896509,0.02,1,0.75
2025-02-21,15.21285343170166,15.946241560545179,15.202942551409663,15.787671256487506,3593900,15.100466613769532,0.46196400738083476,15.793412624840784,14.40752060269828,hold,0.40015313886453496,5108.258450508118,224,8515.93761920929,0.40015313886453496,0.02,1,0.65
2025-02-24,15.143479347229004,15.331782306243817,14.984909031313565,15.163301109295253,2102000,15.080248889923096,0.4363072263676965,15.734709729474641,14.425788050371551,hold,0.39905654345814795,5108.258450508118,224,8500.397824287415,0.39905654345814795,0.02,1,0.55
2025-02-25,15.3615140914917,15.807493343826858,15.183122012496177,15.272318051993938,2744900,15.068752536773681,0.4205792831792421,15.699621461542545,14.437883612004818,hold,0.4024895920164629,5108.258450508118,224,8549.237607002258,0.4024895920164629,0.02,1,0.45000000000000007
2025-02-26,15.619190216064453,15.91650906633552,15.569636759301417,15.668743672827489,2248900,15.073707847595214,0.42564724301443496,15.712178712116867,14.435236983073562,hold,0.4064965799704965,5108.258450508118,224,8606.957058906555,0.4064965799704965,0.02,1,0.3500000000000001
2025-02-27,15.381335258483887,15.688564999139308,15.331781800107773,15.460620413824229,2474100,15.07509536743164,0.42655185639438487,15.714923152023218,14.435267582840062,hold,0.4027997406263512,5108.258450508118,224,8553.677548408508,0.4027997406263512,0.02,1,0.2500000000000001
2025-02-28,15.490351676940918,15.708386320597032,15.064193270057054,15.29213879414153,2564600,15.084609603881836,0.4304633176022318,15.730304580285184,14.438914627478487,hold,0.40449981903445603,5108.258450508118,224,8578.097226142883,0.40449981903445603,0.02,1,0.1500000000000001
2025-03-03,15.093924522399902,15.609278947679533,15.07410370727952,15.589457187405602,2735500,15.089168491363525,0.42930611975194405,15.733127670991442,14.445209311735608,hold,0.3982707727797931,5108.258450508118,224,8489.297543525696,0.3982707727797931,0.02,1,0.0500000000000001
2025-03-04,15.472769737243652,15.582434641157459,14.515691186993818,14.864625490777064,2614700,15.10249355316162,0.4306915053364789,15.748530811166338,14.456456295156903,hold,0.4042262889018901,5108.258450508118,224,8574.158871650696,0.4042262889018901,0.02,1,0.0
2025-03-05,15.323225021362305,15.622312234329756,15.143772503427424,15.46279930761966,3513300,15.112233066558838,0.4300535554156569,15.757313399682324,14.467152733435352,hold,0.40188955666795323,5108.258450508118,224,8540.660855293274,0.40188955666795323,0.02,1,0.0
2025-03-06,15.781825065612793,15.81173350149708,15.26340805693966,15.34316451981245,2536000,15.136099910736084,0.43349351656122853,15.786340185577927,14.48585963589424,hold,0.4089980821440452,5108.258450508118,224,8643.387265205383,0.4089980821440452,0.02,1,0.0
2025-03-07,16.021095275878906,16.240426986185636,15.751917437571366,15.821704108471083,1794500,15.163166465759277,0.44573183272743094,15.831764214850423,14.49456871666813,sell,0.20632011209289275,6902.621121406555,112,8696.983792304993,0.4126402241857855,0.02,1,1.0
2025-03-10,15.702069282531738,15.96127827347629,15.442860291587186,15.801765340824897,2195200,15.174932918548585,0.4521201286345432,15.853113111500399,14.496752725596771,hold,0.20304588536968501,6902.621121406555,112,8661.25288105011,0.20304588536968501,0.02,1,0.9
