date,close,high,low,open,volume,short_ma,long_ma,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2025-01-28,73.52674865722656,74.72270643770041,73.29942189032577,74.45584294158643,8694400,72.23244552612304,74.59047790527343,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-29,75.69133758544922,76.21518605194753,73.45756139653449,73.58605011106009,11764800,72.24035301208497,74.59934539794922,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-30,77.42103576660156,77.85592473993965,75.95820683575353,75.95820683575353,10902100,72.42221794128417,74.65932754516602,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-31,76.00762176513672,77.94487620098323,75.86924698692339,77.20357951447187,13098000,72.48300437927246,74.67176696777344,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-03,75.70121765136719,75.80006324701525,72.37032920576941,74.03083416512997,18539200,72.62731018066407,74.71289001464844,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-04,75.8297119140625,77.25300399630919,75.15760260198601,76.65008207484969,11943700,72.79583168029785,74.77585708618165,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-05,73.70465850830078,75.89889791462456,73.53663306857398,75.41458618917557,9807400,72.92284049987794,74.80714019775391,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-06,70.90750122070312,74.5250328887639,70.79877709685253,74.36688596648656,16059400,72.90554389953613,74.74825866699219,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-07,67.88301086425781,69.98829080095162,67.82370954067379,69.74119189820475,27428700,72.77655830383301,74.58365203857421,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-10,70.11678314208984,70.12666166822898,68.31790353215379,68.55511635410699,16201300,72.7637092590332,74.42713928222656,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-11,70.51213836669922,71.15459701379892,69.69177575112202,69.75107707394785,9636600,72.72713813781738,74.31098510742187,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-12,71.42147064208984,71.6092606848117,69.51386676635977,69.78073026962781,10810900,72.78100624084473,74.1986604309082,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
